basetime,city_id,NO2,O3,PM10,PM2.5
2023-02-15,AQ044,47.65,21.58,81.56,72.34
2023-02-15,AQ045,19.25,56.43,16.82,13.15
2023-02-15,AQ046,18.87,70.03,11.37,8.63
2023-02-15,AQ047,30.76,32.30,34.04,26.56
2023-02-15,AQ048,21.07,49.68,15.41,14.84
2023-02-15,AQ049,25.62,38.64,37.46,30.48
2023-02-15,AQ050,24.32,34.37,47.36,41.83
2023-02-16,AQ001,31.77,25.72,38.21,31.25
2023-02-16,AQ002,25.55,44.29,25.79,19.47
2023-02-16,AQ003,42.18,41.66,44.47,24.70
2023-02-16,AQ004,50.92,40.42,42.83,37.01
2023-02-16,AQ005,41.59,30.23,68.89,49.36
2023-02-16,AQ006,28.95,22.33,31.01,24.87
2023-02-16,AQ007,18.60,44.94,19.95,16.05
2023-02-16,AQ008,10.23,55.05,15.02,10.16
2023-02-16,AQ009,31.31,20.07,40.99,34.49
2023-02-16,AQ010,24.45,33.75,33.81,26.24
2023-02-16,AQ011,34.05,30.37,42.97,34.92
2023-02-16,AQ012,41.61,20.12,54.82,49.14
2023-02-16,AQ013,38.61,23.04,24.65,19.73
2023-02-16,AQ014,28.61,17.10,32.36,30.50
2023-02-16,AQ015,9.69,63.04,5.00,2.48
2023-02-16,AQ016,34.91,15.12,42.06,36.04
2023-02-16,AQ017,9.30,50.12,7.57,6.09
2023-02-16,AQ018,20.84,59.62,22.85,13.86
2023-02-16,AQ019,28.85,62.33,52.75,40.95
2023-02-16,AQ020,21.15,50.01,9.15,6.41
2023-02-16,AQ021,22.39,35.56,27.31,21.83
2023-02-16,AQ022,50.47,17.93,37.04,27.12
2023-02-16,AQ023,36.14,37.63,21.98,13.39
2023-02-16,AQ024,33.65,42.91,23.13,18.51
2023-02-16,AQ025,50.95,33.57,64.69,55.21
2023-02-16,AQ026,17.99,65.20,23.76,17.55
2023-02-16,AQ027,27.06,39.87,17.75,13.56
2023-02-16,AQ028,45.22,34.32,36.91,29.98
2023-02-16,AQ029,6.97,70.55,9.81,7.40
2023-02-16,AQ030,22.75,32.51,28.35,23.24
2023-02-16,AQ031,37.77,32.52,26.96,19.91
2023-02-16,AQ032,8.35,65.00,22.39,20.45
2023-02-16,AQ033,27.55,23.06,35.07,22.49
2023-02-16,AQ034,26.59,42.91,43.76,33.69
2023-02-16,AQ035,2.97,78.12,7.66,3.19
2023-02-16,AQ036,10.95,42.34,23.01,20.14
2023-02-16,AQ037,40.94,26.91,44.99,37.42
2023-02-16,AQ038,23.02,60.12,26.04,25.37
2023-02-16,AQ039,35.41,30.29,69.51,46.69
2023-02-16,AQ040,26.83,33.62,38.43,26.77
2023-02-16,AQ041,10.96,43.89,14.28,13.30
2023-02-16,AQ042,7.63,50.97,7.87,7.54
2023-02-16,AQ043,13.92,67.84,20.42,18.38
2023-02-16,AQ044,41.97,28.03,83.76,74.15
2023-02-16,AQ045,24.78,41.19,25.75,21.22
2023-02-16,AQ046,21.82,73.61,14.24,11.32
2023-02-16,AQ047,37.34,15.87,37.28,29.77
2023-02-16,AQ048,16.31,47.79,16.23,15.91
2023-02-16,AQ049,32.16,18.54,57.79,48.10
2023-02-16,AQ050,23.39,43.83,53.76,46.83
2023-02-17,AQ001,16.71,48.46,13.86,7.86
2023-02-17,AQ002,23.32,52.42,23.11,17.51
2023-02-17,AQ003,48.58,44.10,39.34,24.96
2023-02-17,AQ004,43.71,40.44,42.20,35.03
2023-02-17,AQ005,33.99,33.41,68.24,49.42
2023-02-17,AQ006,13.74,46.34,16.86,13.68
2023-02-17,AQ007,12.04,62.50,14.10,8.99
2023-02-17,AQ008,5.26,64.32,9.60,5.70
2023-02-17,AQ009,22.67,31.62,26.79,20.75
2023-02-17,AQ010,9.85,56.13,7.67,4.86
2023-02-17,AQ011,29.26,32.86,41.70,36.27
2023-02-17,AQ012,30.53,34.62,45.37,39.18
2023-02-17,AQ013,13.02,53.01,9.54,6.44
2023-02-17,AQ014,10.10,52.68,13.48,10.07
2023-02-17,AQ015,8.71,69.29,8.78,4.96
2023-02-17,AQ016,13.74,52.27,13.73,10.03
2023-02-17,AQ017,11.40,41.75,9.88,8.37
2023-02-17,AQ018,14.17,64.81,24.96,15.15
2023-02-17,AQ019,20.52,69.12,49.42,41.84
2023-02-17,AQ020,14.53,56.28,7.44,5.04
2023-02-17,AQ021,7.10,49.46,7.46,5.98
2023-02-17,AQ022,55.25,9.01,45.72,34.49
2023-02-17,AQ023,31.79,46.50,18.72,12.68
2023-02-17,AQ024,31.98,38.73,28.32,22.94
2023-02-17,AQ025,40.75,28.32,45.06,39.07
2023-02-17,AQ026,14.44,66.89,20.73,16.70
2023-02-17,AQ027,10.98,71.93,11.21,7.55
2023-02-17,AQ028,42.27,39.65,32.86,27.60
2023-02-17,AQ029,7.15,71.43,9.55,7.39
2023-02-17,AQ030,16.26,39.93,7.90,7.50
2023-02-17,AQ031,22.52,38.48,9.54,6.50
2023-02-17,AQ032,7.97,62.58,26.22,23.50
2023-02-17,AQ033,17.22,44.99,17.17,12.83
2023-02-17,AQ034,18.83,53.08,34.13,26.67
2023-02-17,AQ035,6.53,73.43,6.04,2.99
2023-02-17,AQ036,12.37,32.38,23.82,20.37
2023-02-17,AQ037,34.42,35.17,33.45,30.22
2023-02-17,AQ038,17.46,62.76,27.68,26.99
2023-02-17,AQ039,34.05,30.98,59.03,46.15
2023-02-17,AQ040,18.17,50.08,28.24,22.46
2023-02-17,AQ041,10.67,42.17,9.88,8.82
2023-02-17,AQ042,8.56,41.66,9.71,8.55
2023-02-17,AQ043,12.85,69.40,22.10,20.06
2023-02-17,AQ044,39.20,30.16,81.38,76.96
2023-02-17,AQ045,27.51,37.26,28.65,23.44
2023-02-17,AQ046,17.17,75.97,9.43,6.94
2023-02-17,AQ047,20.31,51.26,18.00,13.19
2023-02-17,AQ048,16.11,32.43,18.01,18.03
2023-02-17,AQ049,25.43,26.85,39.31,33.63
2023-02-17,AQ050,14.48,66.71,38.29,34.14
2023-02-18,AQ001,16.03,52.32,11.91,7.05
2023-02-18,AQ002,16.40,57.61,21.96,17.24
2023-02-18,AQ003,45.76,42.35,27.02,16.33
2023-02-18,AQ004,35.47,48.27,32.15,25.29
2023-02-18,AQ005,16.50,53.11,39.12,32.38
2023-02-18,AQ006,11.50,59.72,6.63,4.59
2023-02-18,AQ007,9.78,55.19,8.47,6.63
2023-02-18,AQ008,4.23,68.31,8.56,5.35
2023-02-18,AQ009,6.89,60.12,4.92,3.72
2023-02-18,AQ010,7.86,65.06,7.71,5.26
2023-02-18,AQ011,12.82,52.65,24.96,19.75
2023-02-18,AQ012,7.84,56.29,10.02,8.23
2023-02-18,AQ013,14.14,57.66,7.00,5.46
2023-02-18,AQ014,5.65,72.97,11.56,5.19
2023-02-18,AQ015,5.06,75.46,6.59,3.52
2023-02-18,AQ016,23.13,53.26,8.46,5.35
2023-02-18,AQ017,7.24,49.30,5.86,4.52
2023-02-18,AQ018,14.93,55.29,26.57,15.85
2023-02-18,AQ019,10.32,67.47,45.56,38.32
2023-02-18,AQ020,11.72,64.60,6.68,4.74
2023-02-18,AQ021,4.87,66.38,5.59,4.72
2023-02-18,AQ022,35.88,22.88,21.36,18.11
2023-02-18,AQ023,29.11,44.45,18.68,11.10
2023-02-18,AQ024,26.56,36.27,28.11,23.12
2023-02-18,AQ025,25.74,37.20,35.85,30.89
2023-02-18,AQ026,13.02,52.39,23.56,18.23
2023-02-18,AQ027,5.84,66.03,4.32,3.40
2023-02-18,AQ028,29.23,47.41,21.21,16.20
2023-02-18,AQ029,3.75,79.51,7.46,5.69
2023-02-18,AQ030,6.09,71.50,4.55,2.81
2023-02-18,AQ031,13.08,61.58,8.16,6.63
2023-02-18,AQ032,6.39,60.27,25.25,22.30
2023-02-18,AQ033,6.76,60.65,4.46,3.59
2023-02-18,AQ034,12.47,61.52,25.51,20.49
2023-02-18,AQ035,4.66,77.89,5.02,2.95
2023-02-18,AQ036,4.53,59.74,5.62,3.48
2023-02-18,AQ037,29.18,35.44,28.21,23.14
2023-02-18,AQ038,12.31,65.15,27.83,24.72
2023-02-18,AQ039,26.10,38.24,51.61,39.58
2023-02-18,AQ040,10.61,56.42,25.47,19.19
2023-02-18,AQ041,4.03,60.51,3.61,2.14
2023-02-18,AQ042,11.52,38.59,6.00,5.22
2023-02-18,AQ043,10.37,69.86,23.03,20.42
2023-02-18,AQ044,29.98,31.28,63.45,60.39
2023-02-18,AQ045,25.89,49.29,22.92,18.56
2023-02-18,AQ046,12.36,84.59,12.14,9.93
2023-02-18,AQ047,6.61,62.41,4.53,3.13
2023-02-18,AQ048,5.36,76.37,5.22,3.58
2023-02-18,AQ049,7.55,71.32,9.80,6.71
2023-02-18,AQ050,9.03,72.24,37.08,33.32
2023-02-19,AQ001,19.06,55.29,9.06,5.28
2023-02-19,AQ002,14.09,58.76,17.39,13.86
2023-02-19,AQ003,30.81,55.33,21.16,14.15
2023-02-19,AQ004,50.18,41.46,38.16,31.80
2023-02-19,AQ005,8.45,62.47,27.15,20.94
2023-02-19,AQ006,10.90,63.37,7.27,4.73
2023-02-19,AQ007,9.85,54.09,8.12,6.44
2023-02-19,AQ008,4.89,67.98,7.35,4.60
2023-02-19,AQ009,4.98,61.17,4.12,3.18
2023-02-19,AQ010,14.38,51.97,9.94,6.94
2023-02-19,AQ011,10.33,55.44,17.47,15.01
2023-02-19,AQ012,7.12,55.52,7.35,6.24
2023-02-19,AQ013,18.83,46.87,10.26,7.19
2023-02-19,AQ014,6.64,70.16,7.61,3.75
2023-02-19,AQ015,5.72,73.71,5.63,3.20
2023-02-19,AQ016,22.14,60.29,8.77,5.30
2023-02-19,AQ017,14.17,44.51,8.75,7.28
2023-02-19,AQ018,16.34,49.18,27.85,17.93
2023-02-19,AQ019,12.83,54.15,33.37,31.50
2023-02-19,AQ020,20.01,54.02,8.60,6.70
2023-02-19,AQ021,6.83,55.48,7.32,5.82
2023-02-19,AQ022,26.57,31.77,14.16,12.44
2023-02-19,AQ023,26.06,43.70,27.52,13.55
2023-02-19,AQ024,14.93,48.94,13.56,11.53
2023-02-19,AQ025,29.25,31.19,32.82,30.31
2023-02-19,AQ026,9.54,58.16,16.66,14.50
2023-02-19,AQ027,6.13,62.49,4.23,3.78
2023-02-19,AQ028,24.68,55.28,15.89,11.84
2023-02-19,AQ029,3.82,81.25,8.24,6.49
2023-02-19,AQ030,17.25,56.96,12.28,8.77
2023-02-19,AQ031,24.72,49.79,12.47,9.43
2023-02-19,AQ032,6.37,57.77,28.98,25.95
2023-02-19,AQ033,10.75,57.34,7.32,5.90
2023-02-19,AQ034,8.68,65.14,24.64,18.90
2023-02-19,AQ035,2.62,74.81,5.38,2.13
2023-02-19,AQ036,2.15,77.61,7.96,2.90
2023-02-19,AQ037,31.75,36.25,25.33,19.74
2023-02-19,AQ038,8.93,64.10,30.68,26.81
2023-02-19,AQ039,17.22,42.95,50.68,35.08
2023-02-19,AQ040,6.91,59.63,21.18,17.19
2023-02-19,AQ041,3.28,77.51,4.23,1.90
2023-02-19,AQ042,9.21,56.30,5.05,3.98
2023-02-19,AQ043,9.18,70.05,27.78,23.19
2023-02-19,AQ044,28.79,30.44,47.30,43.82
2023-02-19,AQ045,31.96,39.28,35.19,27.67
2023-02-19,AQ046,7.56,90.04,11.59,8.16
2023-02-19,AQ047,6.55,57.86,4.05,3.20
2023-02-19,AQ048,3.28,78.22,5.82,3.10
2023-02-19,AQ049,8.67,62.26,11.95,9.05
2023-02-19,AQ050,10.73,57.63,28.35,24.33
2023-02-20,AQ001,19.16,51.04,15.04,8.96
2023-02-20,AQ002,18.53,51.13,22.34,17.14
2023-02-20,AQ003,29.26,53.21,21.29,12.94
2023-02-20,AQ004,45.28,47.19,42.27,34.38
2023-02-20,AQ005,10.37,56.93,16.19,13.75
2023-02-20,AQ006,12.38,57.26,10.00,7.63
2023-02-20,AQ007,17.65,40.16,12.86,9.70
2023-02-20,AQ008,5.16,68.47,9.20,5.92
2023-02-20,AQ009,10.46,62.78,7.00,5.90
2023-02-20,AQ010,14.08,55.95,13.30,10.04
2023-02-20,AQ011,14.37,54.19,13.33,11.25
2023-02-20,AQ012,12.27,57.63,11.22,10.00
2023-02-20,AQ013,23.72,43.92,12.96,9.74
2023-02-20,AQ014,5.71,70.57,10.74,5.02
2023-02-20,AQ015,6.93,69.58,6.03,3.27
2023-02-20,AQ016,12.08,62.36,10.38,7.18
2023-02-20,AQ017,14.66,44.44,10.02,7.16
2023-02-20,AQ018,29.86,34.90,43.67,30.04
2023-02-20,AQ019,17.66,46.62,32.72,29.17
2023-02-20,AQ020,20.79,56.20,8.77,6.90
2023-02-20,AQ021,12.28,47.37,12.42,9.87
2023-02-20,AQ022,32.00,32.39,16.72,13.62
2023-02-20,AQ023,23.66,46.20,28.49,13.90
2023-02-20,AQ024,24.43,37.53,17.25,14.64
2023-02-20,AQ025,45.34,15.32,64.39,58.87
2023-02-20,AQ026,10.89,56.56,15.55,10.79
2023-02-20,AQ027,12.28,61.91,8.99,6.29
2023-02-20,AQ028,45.96,34.61,31.94,26.50
2023-02-20,AQ029,3.20,84.03,10.08,7.00
2023-02-20,AQ030,12.04,61.33,8.49,5.70
2023-02-20,AQ031,49.78,23.04,25.83,21.13
2023-02-20,AQ032,5.46,59.96,17.25,15.50
2023-02-20,AQ033,12.89,52.59,11.10,8.55
2023-02-20,AQ034,12.72,47.04,20.95,18.37
2023-02-20,AQ035,4.55,77.43,11.54,4.56
2023-02-20,AQ036,5.18,68.77,7.26,4.48
2023-02-20,AQ037,33.30,30.77,27.77,23.42
2023-02-20,AQ038,10.89,54.87,33.55,31.33
2023-02-20,AQ039,13.29,50.20,23.31,18.98
2023-02-20,AQ040,5.56,64.77,13.67,10.94
2023-02-20,AQ041,6.44,66.38,4.75,2.74
2023-02-20,AQ042,10.85,54.63,8.14,6.32
2023-02-20,AQ043,10.79,62.18,19.49,16.86
2023-02-20,AQ044,29.25,22.79,54.22,50.88
2023-02-20,AQ045,36.45,37.30,39.32,29.36
2023-02-20,AQ046,17.90,75.93,16.67,12.36
2023-02-20,AQ047,12.58,61.12,8.04,6.54
2023-02-20,AQ048,5.67,74.56,6.68,4.26
2023-02-20,AQ049,10.75,57.23,11.85,9.63
2023-02-20,AQ050,14.05,44.83,28.93,25.67
2023-02-21,AQ001,25.58,26.76,21.61,15.28
2023-02-21,AQ002,17.79,51.65,21.20,15.46
2023-02-21,AQ003,40.67,41.71,32.05,16.65
2023-02-21,AQ004,43.51,42.99,44.21,34.21
2023-02-21,AQ005,28.70,37.23,36.23,24.05
2023-02-21,AQ006,12.67,51.26,10.98,7.07
2023-02-21,AQ007,18.86,38.94,16.83,12.00
2023-02-21,AQ008,8.99,52.53,10.71,8.17
2023-02-21,AQ009,10.28,60.94,7.58,5.30
2023-02-21,AQ010,25.59,34.15,19.10,14.24
2023-02-21,AQ011,14.44,54.36,16.23,12.56
2023-02-21,AQ012,12.90,58.49,12.32,10.10
2023-02-21,AQ013,32.92,22.52,25.08,17.14
2023-02-21,AQ014,10.80,64.93,17.17,7.53
2023-02-21,AQ015,11.41,63.17,7.70,3.54
2023-02-21,AQ016,20.69,49.42,9.40,6.49
2023-02-21,AQ017,13.53,59.02,13.16,10.49
2023-02-21,AQ018,28.05,43.36,45.49,27.99
2023-02-21,AQ019,19.46,61.96,44.21,38.00
2023-02-21,AQ020,28.18,38.02,14.11,10.73
2023-02-21,AQ021,25.28,31.04,22.52,17.27
2023-02-21,AQ022,32.44,25.27,31.19,22.34
2023-02-21,AQ023,30.00,42.75,42.79,19.21
2023-02-21,AQ024,21.59,50.89,20.66,17.31
2023-02-21,AQ025,43.42,18.95,48.38,40.08
2023-02-21,AQ026,14.37,57.44,18.30,13.26
2023-02-21,AQ027,27.24,43.35,14.21,8.88
2023-02-21,AQ028,52.05,27.55,31.22,26.71
2023-02-21,AQ029,4.99,79.58,12.27,8.22
2023-02-21,AQ030,17.56,57.03,9.80,6.88
2023-02-21,AQ031,61.08,9.41,43.72,35.05
2023-02-21,AQ032,7.03,57.31,19.90,17.51
2023-02-21,AQ033,13.35,58.01,8.38,5.22
2023-02-21,AQ034,23.88,27.42,32.98,23.66
2023-02-21,AQ035,6.76,72.33,3.38,2.61
2023-02-21,AQ036,6.10,62.62,11.21,8.50
2023-02-21,AQ037,35.54,29.78,27.72,23.75
2023-02-21,AQ038,16.85,57.85,19.46,22.49
2023-02-21,AQ039,30.24,27.66,54.98,36.83
2023-02-21,AQ040,8.26,54.73,26.34,16.99
2023-02-21,AQ041,9.74,56.59,6.25,5.28
2023-02-21,AQ042,10.14,60.58,10.39,8.09
2023-02-21,AQ043,15.10,56.15,21.14,16.58
2023-02-21,AQ044,32.56,26.44,65.88,58.78
2023-02-21,AQ045,41.70,28.27,39.98,29.07
2023-02-21,AQ046,18.00,73.52,16.06,12.40
2023-02-21,AQ047,13.74,62.68,9.04,5.99
2023-02-21,AQ048,6.98,74.58,11.33,7.34
2023-02-21,AQ049,9.22,65.72,10.68,7.64
2023-02-21,AQ050,16.74,57.16,34.81,30.21
2023-02-22,AQ001,29.66,13.34,31.02,25.46
2023-02-22,AQ002,27.51,42.15,33.04,24.81
2023-02-22,AQ003,51.01,35.91,41.95,24.00
2023-02-22,AQ004,32.57,52.49,46.79,34.18
2023-02-22,AQ005,32.36,27.76,48.04,29.30
2023-02-22,AQ006,20.08,37.94,18.44,11.89
2023-02-22,AQ007,14.55,42.67,19.11,14.13
2023-02-22,AQ008,16.23,35.09,17.39,13.68
2023-02-22,AQ009,17.40,44.87,12.70,9.21
2023-02-22,AQ010,27.08,15.19,31.79,24.71
2023-02-22,AQ011,25.64,32.44,27.14,21.47
2023-02-22,AQ012,26.69,33.91,24.28,20.16
2023-02-22,AQ013,37.16,15.38,21.89,17.21
2023-02-22,AQ014,8.33,57.54,5.72,3.18
2023-02-22,AQ015,9.70,68.23,7.20,3.76
2023-02-22,AQ016,23.72,29.53,17.66,13.71
2023-02-22,AQ017,28.83,47.68,18.21,15.10
2023-02-22,AQ018,24.65,50.06,34.78,20.31
2023-02-22,AQ019,25.00,55.16,51.70,41.96
2023-02-22,AQ020,39.03,20.51,18.74,15.03
2023-02-22,AQ021,20.68,27.07,26.41,20.68
2023-02-22,AQ022,33.67,14.27,33.28,24.15
2023-02-22,AQ023,34.34,35.44,69.54,35.78
2023-02-22,AQ024,19.95,54.00,16.96,11.91
2023-02-22,AQ025,50.99,11.64,58.39,48.20
2023-02-22,AQ026,12.79,61.45,21.73,14.88
2023-02-22,AQ027,34.45,29.73,21.21,14.08
2023-02-22,AQ028,44.35,35.21,27.80,24.06
2023-02-22,AQ029,4.53,76.33,10.88,8.10
2023-02-22,AQ030,11.13,46.13,9.48,7.29
2023-02-22,AQ031,36.66,8.62,32.98,26.90
2023-02-22,AQ032,7.33,57.71,22.54,20.39
2023-02-22,AQ033,23.78,38.68,18.06,11.67
2023-02-22,AQ034,19.34,32.08,27.57,19.94
2023-02-22,AQ035,4.39,79.87,5.17,3.04
2023-02-22,AQ036,14.57,60.80,25.63,19.46
2023-02-22,AQ037,35.45,30.16,30.34,24.85
2023-02-22,AQ038,15.88,55.25,22.69,25.99
2023-02-22,AQ039,23.77,33.76,47.97,27.87
2023-02-22,AQ040,12.08,49.07,28.11,20.34
2023-02-22,AQ041,8.94,62.29,12.30,8.04
2023-02-22,AQ042,26.82,51.30,17.78,15.51
2023-02-22,AQ043,15.95,62.92,21.08,17.34
2023-02-22,AQ044,30.93,19.45,66.51,57.68
2023-02-22,AQ045,32.18,28.37,46.19,32.74
2023-02-22,AQ046,17.45,71.55,13.14,8.76
2023-02-22,AQ047,22.52,45.62,13.30,9.21
2023-02-22,AQ048,9.15,74.45,12.87,10.63
2023-02-22,AQ049,15.45,52.86,14.81,11.20
2023-02-22,AQ050,22.65,41.06,53.23,48.15
2023-02-23,AQ001,23.01,31.13,25.22,17.73
2023-02-23,AQ002,28.80,41.71,37.08,28.86
2023-02-23,AQ003,48.26,35.39,43.94,27.67
2023-02-23,AQ004,30.13,49.82,42.87,30.95
2023-02-23,AQ005,20.04,38.17,35.90,23.78
2023-02-23,AQ006,21.66,22.99,29.53,23.82
2023-02-23,AQ007,12.72,39.44,18.42,13.48
2023-02-23,AQ008,4.61,71.65,11.91,4.01
2023-02-23,AQ009,15.03,37.71,23.84,17.14
2023-02-23,AQ010,28.60,19.95,29.58,23.44
2023-02-23,AQ011,12.44,42.32,17.80,13.54
2023-02-23,AQ012,24.41,39.09,26.98,23.78
2023-02-23,AQ013,31.09,11.18,26.25,21.83
2023-02-23,AQ014,15.72,41.01,15.47,13.17
2023-02-23,AQ015,18.56,54.02,13.18,7.11
2023-02-23,AQ016,22.97,28.32,23.68,19.29
2023-02-23,AQ017,10.21,58.81,10.03,8.04
2023-02-23,AQ018,8.37,81.87,14.64,6.34
2023-02-23,AQ019,29.68,46.07,56.09,46.70
2023-02-23,AQ020,19.65,50.06,10.20,6.48
2023-02-23,AQ021,14.81,27.98,17.27,14.50
2023-02-23,AQ022,29.39,18.05,34.74,26.72
2023-02-23,AQ023,20.32,51.79,35.63,18.64
2023-02-23,AQ024,13.58,55.33,19.34,13.25
2023-02-23,AQ025,47.34,14.12,62.55,55.11
2023-02-23,AQ026,10.58,61.98,17.81,12.68
2023-02-23,AQ027,25.63,35.25,21.58,16.48
2023-02-23,AQ028,45.01,26.39,34.09,28.24
2023-02-23,AQ029,4.57,78.24,11.52,9.06
2023-02-23,AQ030,22.87,37.24,10.84,10.01
2023-02-23,AQ031,30.69,35.68,18.65,14.76
2023-02-23,AQ032,7.15,60.88,27.04,23.88
2023-02-23,AQ033,26.81,25.57,28.13,18.70
2023-02-23,AQ034,24.35,29.36,37.06,26.71
2023-02-23,AQ035,6.45,75.85,8.89,4.57
2023-02-23,AQ036,9.24,54.27,20.38,15.37
2023-02-23,AQ037,33.15,29.01,34.31,27.94
2023-02-23,AQ038,17.23,54.70,26.31,27.34
2023-02-23,AQ039,32.16,28.28,54.96,41.60
2023-02-23,AQ040,21.09,42.96,34.49,26.72
2023-02-23,AQ041,11.70,53.81,7.91,5.91
2023-02-23,AQ042,9.35,56.61,14.19,11.62
2023-02-23,AQ043,17.53,55.89,28.59,27.27
2023-02-23,AQ044,28.81,27.53,69.53,63.10
2023-02-23,AQ045,25.78,36.72,50.25,35.59
2023-02-23,AQ046,22.27,73.91,18.39,12.94
2023-02-23,AQ047,25.30,33.43,28.08,22.28
2023-02-23,AQ048,9.88,77.47,17.11,13.08
2023-02-23,AQ049,18.06,47.17,23.44,19.41
2023-02-23,AQ050,24.00,32.65,52.58,47.68
2023-02-24,AQ001,13.37,63.61,13.85,5.68
2023-02-24,AQ002,19.19,47.39,23.42,17.37
2023-02-24,AQ003,42.63,41.67,41.02,25.52
2023-02-24,AQ004,18.06,62.45,20.08,13.08
2023-02-24,AQ005,18.34,41.08,30.65,21.82
2023-02-24,AQ006,12.60,61.86,10.15,6.73
2023-02-24,AQ007,12.82,43.90,25.25,15.20
2023-02-24,AQ008,4.75,70.39,16.56,6.12
2023-02-24,AQ009,20.71,32.50,33.72,25.72
2023-02-24,AQ010,22.09,46.84,17.66,8.92
2023-02-24,AQ011,24.41,28.60,26.00,18.90
2023-02-24,AQ012,19.90,45.36,31.26,25.23
2023-02-24,AQ013,24.29,43.60,18.47,9.37
2023-02-24,AQ014,8.27,64.85,6.68,3.84
2023-02-24,AQ015,14.52,61.51,15.07,7.67
2023-02-24,AQ016,12.65,65.66,8.44,3.98
2023-02-24,AQ017,18.80,45.65,8.09,5.09
2023-02-24,AQ018,18.13,57.45,17.36,11.74
2023-02-24,AQ019,15.41,61.12,40.44,35.30
2023-02-24,AQ020,33.84,31.16,16.46,9.85
2023-02-24,AQ021,11.44,48.66,14.68,11.27
2023-02-24,AQ022,25.50,22.86,29.38,20.99
2023-02-24,AQ023,35.35,43.16,12.45,8.82
2023-02-24,AQ024,10.36,70.36,23.89,13.32
2023-02-24,AQ025,44.78,12.30,63.52,53.75
2023-02-24,AQ026,9.03,66.48,19.92,11.74
2023-02-24,AQ027,18.84,34.92,19.00,14.41
2023-02-24,AQ028,43.25,34.67,37.43,28.31
2023-02-24,AQ029,5.64,73.98,12.44,10.65
2023-02-24,AQ030,8.93,57.59,5.23,4.67
2023-02-24,AQ031,25.83,38.15,26.60,19.16
2023-02-24,AQ032,6.93,59.03,28.51,22.71
2023-02-24,AQ033,15.19,39.46,16.88,12.67
2023-02-24,AQ034,18.07,34.17,30.01,22.12
2023-02-24,AQ035,5.73,80.12,8.81,6.61
2023-02-24,AQ036,16.40,32.52,21.82,17.87
2023-02-24,AQ037,27.79,38.62,32.94,24.74
2023-02-24,AQ038,11.75,58.36,23.30,20.80
2023-02-24,AQ039,26.62,29.45,48.73,37.08
2023-02-24,AQ040,18.03,39.78,27.79,18.65
2023-02-24,AQ041,11.13,58.28,5.92,4.47
2023-02-24,AQ042,17.57,39.75,11.45,9.79
2023-02-24,AQ043,12.59,62.47,27.79,22.58
2023-02-24,AQ044,23.86,24.26,61.81,53.40
2023-02-24,AQ045,16.83,52.99,9.81,6.47
2023-02-24,AQ046,10.64,81.33,16.69,10.69
2023-02-24,AQ047,25.48,33.31,27.83,21.06
2023-02-24,AQ048,19.55,36.85,16.26,14.20
2023-02-24,AQ049,25.03,24.98,36.77,30.36
2023-02-24,AQ050,9.71,56.99,29.28,22.37
2023-02-25,AQ001,10.69,71.66,12.74,5.47
2023-02-25,AQ002,12.97,62.34,21.13,16.98
2023-02-25,AQ003,33.47,52.23,32.65,19.54
2023-02-25,AQ004,25.19,47.22,21.42,17.23
2023-02-25,AQ005,9.79,63.21,17.74,11.11
2023-02-25,AQ006,6.47,58.70,3.94,2.71
2023-02-25,AQ007,8.43,61.38,8.90,6.23
2023-02-25,AQ008,1.91,83.54,14.47,3.50
2023-02-25,AQ009,6.72,64.09,5.88,4.48
2023-02-25,AQ010,15.67,58.17,11.13,6.16
2023-02-25,AQ011,19.39,27.83,37.41,27.62
2023-02-25,AQ012,9.45,60.69,15.19,11.38
2023-02-25,AQ013,16.23,61.50,11.99,6.73
2023-02-25,AQ014,4.06,67.67,3.71,2.05
2023-02-25,AQ015,11.01,66.61,9.69,4.99
2023-02-25,AQ016,8.05,69.96,4.95,2.76
2023-02-25,AQ017,10.27,59.60,8.20,5.30
2023-02-25,AQ018,20.22,48.16,16.13,12.11
2023-02-25,AQ019,11.08,62.10,19.31,15.91
2023-02-25,AQ020,12.90,57.18,11.44,5.62
2023-02-25,AQ021,7.78,67.15,9.34,5.65
2023-02-25,AQ022,10.31,51.07,9.76,6.99
2023-02-25,AQ023,30.31,41.59,16.53,11.24
2023-02-25,AQ024,18.01,39.57,25.81,16.72
2023-02-25,AQ025,31.50,24.01,44.50,37.04
2023-02-25,AQ026,13.19,52.65,26.15,14.26
2023-02-25,AQ027,9.62,65.42,4.26,3.19
2023-02-25,AQ028,23.56,51.91,27.40,17.26
2023-02-25,AQ029,5.24,74.34,16.25,13.18
2023-02-25,AQ030,5.06,76.66,4.77,3.03
2023-02-25,AQ031,18.70,59.78,14.95,8.65
2023-02-25,AQ032,4.20,73.07,22.41,15.29
2023-02-25,AQ033,9.12,60.77,5.38,4.05
2023-02-25,AQ034,11.47,48.96,27.06,17.25
2023-02-25,AQ035,2.88,86.45,10.28,5.34
2023-02-25,AQ036,9.83,48.16,11.03,9.47
2023-02-25,AQ037,15.05,53.84,26.85,17.28
2023-02-25,AQ038,4.51,73.94,21.28,14.18
2023-02-25,AQ039,16.69,40.34,38.70,25.78
2023-02-25,AQ040,9.17,54.79,33.63,17.86
2023-02-25,AQ041,3.61,73.30,4.00,2.43
2023-02-25,AQ042,6.47,61.07,5.90,4.36
