basetime,city_id,NO2,O3,PM10,PM2.5
2019-01-01,AQ045,26.80,30.12,11.53,8.55
2019-01-01,AQ046,3.95,71.31,6.61,3.40
2019-01-01,AQ047,16.31,39.68,8.69,7.30
2019-01-01,AQ048,6.03,52.85,4.83,4.11
2019-01-01,AQ049,12.86,44.54,13.03,9.88
2019-01-01,AQ050,16.34,35.42,15.30,12.36
2019-01-02,AQ001,13.17,65.16,17.48,4.49
2019-01-02,AQ002,20.50,44.02,14.67,12.80
2019-01-02,AQ003,30.69,39.51,14.98,11.39
2019-01-02,AQ004,35.61,23.83,17.15,14.90
2019-01-02,AQ005,12.48,43.05,12.85,11.24
2019-01-02,AQ006,6.64,59.43,3.48,1.87
2019-01-02,AQ007,9.96,49.89,10.28,7.05
2019-01-02,AQ008,1.97,83.62,17.23,3.36
2019-01-02,AQ009,5.81,54.69,3.57,2.74
2019-01-02,AQ010,27.58,45.16,20.34,7.04
2019-01-02,AQ011,14.70,32.09,24.81,23.37
2019-01-02,AQ012,8.62,49.12,5.17,4.04
2019-01-02,AQ013,27.89,45.07,15.02,7.23
2019-01-02,AQ014,7.31,67.19,2.99,1.80
2019-01-02,AQ015,22.75,36.38,14.86,8.50
2019-01-02,AQ016,11.45,52.74,5.66,3.46
2019-01-02,AQ017,4.14,62.96,2.03,1.50
2019-01-02,AQ018,24.45,36.33,22.10,18.12
2019-01-02,AQ019,14.75,40.88,17.72,16.27
2019-01-02,AQ020,36.29,27.92,18.15,8.90
2019-01-02,AQ021,22.43,45.96,13.61,6.36
2019-01-02,AQ022,11.48,51.03,12.51,7.87
2019-01-02,AQ023,48.60,16.64,20.96,17.76
2019-01-02,AQ024,9.84,60.18,6.37,5.16
2019-01-02,AQ025,16.50,55.70,6.00,5.17
2019-01-02,AQ026,11.71,50.67,8.29,6.24
2019-01-02,AQ027,10.01,53.11,5.08,3.63
2019-01-02,AQ028,24.41,40.29,12.02,9.36
2019-01-02,AQ029,5.54,59.19,7.64,5.69
2019-01-02,AQ030,6.91,60.51,5.17,3.60
2019-01-02,AQ031,36.01,34.42,24.46,12.01
2019-01-02,AQ032,3.40,57.98,7.31,6.37
2019-01-02,AQ033,6.65,57.64,3.65,2.27
2019-01-02,AQ034,10.85,46.18,22.59,19.46
2019-01-02,AQ035,2.67,73.18,9.65,5.15
2019-01-02,AQ036,3.87,62.91,3.18,2.31
2019-01-02,AQ037,19.43,41.50,10.30,8.58
2019-01-02,AQ038,5.11,58.04,9.14,8.19
2019-01-02,AQ039,14.61,43.34,22.19,19.90
2019-01-02,AQ040,9.86,53.59,13.35,12.19
2019-01-02,AQ041,3.44,68.25,2.12,1.35
2019-01-02,AQ042,4.05,64.40,2.42,1.79
2019-01-02,AQ043,7.17,57.59,11.72,10.65
2019-01-02,AQ044,33.04,18.57,27.42,24.27
2019-01-02,AQ045,26.68,29.46,9.78,8.00
2019-01-02,AQ046,3.68,73.49,14.52,5.21
2019-01-02,AQ047,8.30,53.85,3.52,2.53
2019-01-02,AQ048,5.07,52.64,3.75,3.07
2019-01-02,AQ049,6.91,60.16,4.28,2.72
2019-01-02,AQ050,13.40,41.81,9.28,7.98
2019-01-03,AQ001,21.57,51.51,10.61,4.24
2019-01-03,AQ002,17.74,51.11,11.63,10.04
2019-01-03,AQ003,20.95,51.67,7.46,6.07
2019-01-03,AQ004,38.97,25.71,17.24,12.70
2019-01-03,AQ005,8.66,47.57,7.58,6.66
2019-01-03,AQ006,12.71,50.75,5.46,3.85
2019-01-03,AQ007,10.04,56.07,9.02,6.72
2019-01-03,AQ008,4.52,78.72,8.62,2.87
2019-01-03,AQ009,7.42,58.49,4.69,4.08
2019-01-03,AQ010,40.85,29.73,17.39,9.44
2019-01-03,AQ011,15.76,33.51,19.96,18.22
2019-01-03,AQ012,8.99,55.03,5.39,4.54
2019-01-03,AQ013,42.21,25.60,16.51,10.22
2019-01-03,AQ014,25.89,47.31,7.89,6.06
2019-01-03,AQ015,14.76,47.08,12.27,8.61
2019-01-03,AQ016,30.21,25.78,11.63,8.67
2019-01-03,AQ017,11.82,54.50,6.31,5.07
2019-01-03,AQ018,28.75,26.55,25.69,22.40
2019-01-03,AQ019,13.74,49.40,11.71,10.86
2019-01-03,AQ020,51.41,10.02,25.61,16.29
2019-01-03,AQ021,30.81,30.75,15.29,9.97
2019-01-03,AQ022,12.54,52.47,11.90,7.59
2019-01-03,AQ023,36.98,22.88,13.69,11.80
2019-01-03,AQ024,20.21,39.30,10.18,7.61
2019-01-03,AQ025,34.28,26.97,14.19,11.44
2019-01-03,AQ026,12.02,53.51,8.26,6.09
2019-01-03,AQ027,13.37,50.76,7.69,6.25
2019-01-03,AQ028,11.79,58.37,4.37,2.98
2019-01-03,AQ029,4.43,61.44,5.59,3.53
2019-01-03,AQ030,14.94,52.72,8.15,6.92
2019-01-03,AQ031,45.56,19.25,27.06,16.53
2019-01-03,AQ032,2.47,55.21,2.59,2.37
2019-01-03,AQ033,11.17,53.79,5.19,4.26
2019-01-03,AQ034,5.76,50.06,8.17,7.08
2019-01-03,AQ035,3.01,71.67,9.66,3.75
2019-01-03,AQ036,4.28,66.88,3.92,2.97
2019-01-03,AQ037,11.66,52.70,4.46,3.21
2019-01-03,AQ038,3.49,55.87,4.90,4.37
2019-01-03,AQ039,8.03,45.58,10.15,8.62
2019-01-03,AQ040,6.60,46.83,7.76,6.89
2019-01-03,AQ041,9.85,55.88,4.72,3.18
2019-01-03,AQ042,7.64,61.70,4.70,3.74
2019-01-03,AQ043,4.61,53.81,5.21,4.53
2019-01-03,AQ044,31.18,27.76,16.79,13.78
2019-01-03,AQ045,25.76,30.71,16.30,10.90
2019-01-03,AQ046,3.12,69.70,10.39,3.31
2019-01-03,AQ047,10.12,57.62,4.20,3.60
2019-01-03,AQ048,3.06,61.86,2.50,2.20
2019-01-03,AQ049,10.04,60.65,5.75,4.77
2019-01-03,AQ050,6.79,57.74,3.86,3.37
2019-01-04,AQ001,21.74,53.65,12.01,6.57
2019-01-04,AQ002,24.94,45.31,12.64,10.77
2019-01-04,AQ003,27.91,33.63,8.82,7.51
2019-01-04,AQ004,45.72,26.15,20.28,16.02
2019-01-04,AQ005,13.52,41.11,14.88,13.69
2019-01-04,AQ006,13.90,45.78,9.37,7.13
2019-01-04,AQ007,12.15,50.44,10.04,8.10
2019-01-04,AQ008,15.91,43.46,16.21,12.74
2019-01-04,AQ009,9.30,54.63,6.41,5.67
2019-01-04,AQ010,34.44,30.78,17.99,13.33
2019-01-04,AQ011,13.86,45.92,14.14,12.31
2019-01-04,AQ012,15.83,48.10,9.38,8.16
2019-01-04,AQ013,39.49,22.82,17.73,14.40
2019-01-04,AQ014,15.92,54.14,9.06,5.58
2019-01-04,AQ015,23.52,40.39,17.82,11.89
2019-01-04,AQ016,10.62,58.73,9.83,5.83
2019-01-04,AQ017,9.70,56.88,5.78,4.51
2019-01-04,AQ018,24.41,34.99,24.24,18.88
2019-01-04,AQ019,22.80,42.71,19.46,18.67
2019-01-04,AQ020,63.47,6.27,33.25,23.29
2019-01-04,AQ021,29.59,34.41,14.26,11.66
2019-01-04,AQ022,16.67,42.82,13.60,10.77
2019-01-04,AQ023,49.64,12.78,22.65,19.17
2019-01-04,AQ024,20.27,33.59,11.70,9.50
2019-01-04,AQ025,60.38,9.66,32.43,26.55
2019-01-04,AQ026,10.02,56.08,7.24,5.42
2019-01-04,AQ027,14.05,47.71,7.97,7.34
2019-01-04,AQ028,16.07,55.01,4.22,3.47
2019-01-04,AQ029,6.38,66.62,16.14,6.85
2019-01-04,AQ030,11.67,52.40,6.42,5.47
2019-01-04,AQ031,53.13,15.60,27.87,20.53
2019-01-04,AQ032,2.86,56.37,4.23,3.86
2019-01-04,AQ033,14.92,47.63,7.56,6.48
2019-01-04,AQ034,6.27,52.89,9.70,8.19
2019-01-04,AQ035,2.49,71.07,12.77,4.69
2019-01-04,AQ036,11.80,52.62,9.17,7.97
2019-01-04,AQ037,15.15,50.40,5.76,4.83
2019-01-04,AQ038,4.67,52.36,8.12,7.51
2019-01-04,AQ039,6.60,52.97,9.81,8.64
2019-01-04,AQ040,8.01,52.03,8.11,7.52
2019-01-04,AQ041,6.88,57.59,3.60,2.64
2019-01-04,AQ042,7.09,59.80,5.30,4.41
2019-01-04,AQ043,4.26,58.15,6.31,5.71
2019-01-04,AQ044,34.66,23.93,20.48,18.65
2019-01-04,AQ045,26.34,27.88,14.76,10.90
2019-01-04,AQ046,3.30,75.64,6.21,2.23
2019-01-04,AQ047,12.38,53.08,5.53,4.62
2019-01-04,AQ048,7.58,52.62,5.66,5.07
2019-01-04,AQ049,18.26,44.59,11.06,9.07
2019-01-04,AQ050,12.10,54.78,6.82,5.67
2019-01-05,AQ001,11.72,59.91,11.63,5.20
2019-01-05,AQ002,27.98,39.99,15.36,13.37
2019-01-05,AQ003,17.36,46.20,6.21,5.40
2019-01-05,AQ004,29.11,32.71,12.91,11.34
2019-01-05,AQ005,16.54,45.03,28.26,23.41
2019-01-05,AQ006,10.44,48.30,6.40,4.97
2019-01-05,AQ007,13.47,44.86,14.42,12.14
2019-01-05,AQ008,9.80,49.03,15.59,11.19
2019-01-05,AQ009,10.26,43.50,5.34,4.67
2019-01-05,AQ010,21.30,39.91,16.88,10.77
2019-01-05,AQ011,13.48,41.52,20.35,19.01
2019-01-05,AQ012,13.25,39.68,7.47,7.13
2019-01-05,AQ013,20.51,45.11,10.77,7.70
2019-01-05,AQ014,24.75,34.02,7.24,5.85
2019-01-05,AQ015,14.94,52.78,12.73,8.04
2019-01-05,AQ016,17.63,41.17,12.84,8.98
2019-01-05,AQ017,12.26,51.90,6.83,6.09
2019-01-05,AQ018,21.70,34.69,22.64,18.27
2019-01-05,AQ019,17.17,38.21,20.16,18.84
2019-01-05,AQ020,44.17,14.93,27.22,20.03
2019-01-05,AQ021,21.16,39.87,11.22,8.05
2019-01-05,AQ022,13.72,43.01,16.79,13.48
2019-01-05,AQ023,52.04,15.26,19.94,17.25
2019-01-05,AQ024,11.14,51.71,11.25,10.08
2019-01-05,AQ025,43.51,23.12,24.26,21.39
2019-01-05,AQ026,11.20,49.27,8.59,6.52
2019-01-05,AQ027,11.24,49.23,4.38,4.13
2019-01-05,AQ028,28.29,37.49,14.50,12.77
2019-01-05,AQ029,4.62,60.15,6.82,3.57
2019-01-05,AQ030,16.25,45.01,15.26,12.45
2019-01-05,AQ031,41.93,19.63,26.21,20.33
2019-01-05,AQ032,3.88,52.10,7.33,6.78
2019-01-05,AQ033,10.61,46.95,5.01,4.35
2019-01-05,AQ034,8.59,49.06,20.00,16.79
2019-01-05,AQ035,1.90,71.46,5.20,2.48
2019-01-05,AQ036,7.48,54.65,7.98,7.08
2019-01-05,AQ037,23.45,38.54,11.28,9.82
2019-01-05,AQ038,6.59,53.33,15.13,13.96
2019-01-05,AQ039,10.66,45.36,17.74,15.86
2019-01-05,AQ040,9.03,50.17,12.10,11.11
2019-01-05,AQ041,7.34,56.19,3.91,3.39
2019-01-05,AQ042,6.39,58.24,4.77,4.06
2019-01-05,AQ043,6.54,50.17,10.28,9.24
2019-01-05,AQ044,33.39,21.31,22.48,20.75
2019-01-05,AQ045,19.63,35.62,10.78,8.19
2019-01-05,AQ046,2.92,77.25,6.41,2.32
2019-01-05,AQ047,13.48,42.77,3.44,2.96
2019-01-05,AQ048,5.56,49.37,4.38,4.20
2019-01-05,AQ049,12.90,45.59,8.56,7.52
2019-01-05,AQ050,14.17,42.74,10.80,9.73
2019-01-06,AQ001,27.59,44.14,13.90,8.29
2019-01-06,AQ002,23.93,45.13,14.29,12.71
2019-01-06,AQ003,25.22,45.11,11.77,10.05
2019-01-06,AQ004,28.96,35.96,8.52,7.59
2019-01-06,AQ005,9.24,37.74,11.53,11.02
2019-01-06,AQ006,19.78,33.09,8.12,6.33
2019-01-06,AQ007,12.61,43.38,11.18,9.54
2019-01-06,AQ008,15.23,37.64,18.26,11.39
2019-01-06,AQ009,6.73,55.67,5.49,4.98
2019-01-06,AQ010,33.37,26.66,21.96,16.06
2019-01-06,AQ011,14.57,39.89,18.69,17.08
2019-01-06,AQ012,10.05,50.12,7.15,6.61
2019-01-06,AQ013,28.18,36.02,15.39,11.56
2019-01-06,AQ014,39.96,18.70,18.60,15.90
2019-01-06,AQ015,13.84,53.22,16.45,9.83
2019-01-06,AQ016,31.03,16.68,18.27,14.56
2019-01-06,AQ017,10.53,56.09,5.19,4.15
2019-01-06,AQ018,31.54,27.09,26.76,22.51
2019-01-06,AQ019,20.85,29.05,24.02,23.12
2019-01-06,AQ020,45.40,11.03,24.39,16.77
2019-01-06,AQ021,24.74,35.06,14.89,10.47
2019-01-06,AQ022,13.64,43.54,14.49,11.66
2019-01-06,AQ023,47.91,18.04,13.98,11.42
2019-01-06,AQ024,11.16,49.71,7.44,6.44
2019-01-06,AQ025,20.76,45.92,4.26,3.65
2019-01-06,AQ026,16.50,44.04,8.13,6.50
2019-01-06,AQ027,16.48,36.43,3.00,2.74
2019-01-06,AQ028,33.58,26.97,20.60,16.27
2019-01-06,AQ029,2.69,64.63,4.53,2.43
2019-01-06,AQ030,26.09,31.06,18.93,16.02
2019-01-06,AQ031,50.07,12.54,33.13,25.65
2019-01-06,AQ032,4.26,49.43,5.95,5.52
2019-01-06,AQ033,11.50,43.45,6.96,5.72
2019-01-06,AQ034,9.26,45.32,12.67,11.41
2019-01-06,AQ035,2.59,68.85,5.26,2.33
2019-01-06,AQ036,20.40,27.83,21.60,20.13
2019-01-06,AQ037,23.54,29.17,15.48,13.95
2019-01-06,AQ038,3.29,54.03,4.69,4.44
2019-01-06,AQ039,12.89,42.02,16.28,14.73
2019-01-06,AQ040,7.81,51.96,8.50,7.86
2019-01-06,AQ041,12.32,39.64,6.23,5.10
2019-01-06,AQ042,9.11,53.98,6.32,5.80
2019-01-06,AQ043,5.29,54.52,7.23,6.64
2019-01-06,AQ044,29.00,22.18,18.00,15.85
2019-01-06,AQ045,21.36,42.23,7.02,5.59
2019-01-06,AQ046,3.87,77.76,7.83,4.08
2019-01-06,AQ047,11.22,47.90,5.52,4.57
2019-01-06,AQ048,7.77,38.39,8.27,7.77
2019-01-06,AQ049,13.91,47.01,12.61,11.58
2019-01-06,AQ050,18.34,35.09,10.29,9.16
2019-01-07,AQ001,29.44,32.13,16.17,11.14
2019-01-07,AQ002,41.18,27.86,31.09,27.38
2019-01-07,AQ003,17.20,46.07,6.53,5.24
2019-01-07,AQ004,37.36,24.87,17.66,14.99
2019-01-07,AQ005,15.83,40.82,15.74,15.07
2019-01-07,AQ006,23.56,25.96,14.14,11.37
2019-01-07,AQ007,13.57,40.12,15.65,12.00
2019-01-07,AQ008,10.95,46.84,14.39,10.59
2019-01-07,AQ009,19.33,42.04,18.10,16.66
2019-01-07,AQ010,29.18,25.25,19.90,15.47
2019-01-07,AQ011,18.62,33.19,13.81,12.57
2019-01-07,AQ012,35.60,32.02,19.55,18.09
2019-01-07,AQ013,32.82,23.41,20.97,14.70
2019-01-07,AQ014,19.54,37.38,13.27,9.58
2019-01-07,AQ015,6.73,63.70,9.28,5.59
2019-01-07,AQ016,16.77,44.33,10.43,7.00
2019-01-07,AQ017,10.91,48.09,7.29,5.21
2019-01-07,AQ018,26.90,36.45,16.22,13.44
2019-01-07,AQ019,32.32,28.70,28.51,27.51
2019-01-07,AQ020,31.73,29.23,16.77,12.31
2019-01-07,AQ021,26.43,27.79,18.77,15.91
2019-01-07,AQ022,15.86,43.22,17.28,13.14
2019-01-07,AQ023,37.85,22.66,12.26,10.51
2019-01-07,AQ024,19.89,35.27,11.30,9.21
2019-01-07,AQ025,41.82,17.83,21.51,16.89
2019-01-07,AQ026,19.19,46.65,9.25,7.17
2019-01-07,AQ027,18.53,35.63,9.01,8.30
2019-01-07,AQ028,17.99,52.09,5.05,4.16
2019-01-07,AQ029,6.11,56.52,5.34,3.09
2019-01-07,AQ030,24.47,26.45,17.28,15.25
2019-01-07,AQ031,43.07,14.81,34.13,25.26
2019-01-07,AQ032,3.90,51.47,4.43,4.19
2019-01-07,AQ033,24.46,30.66,12.45,10.80
2019-01-07,AQ034,8.28,44.94,11.53,10.23
2019-01-07,AQ035,1.79,69.79,4.73,1.92
2019-01-07,AQ036,13.00,44.45,11.82,11.22
2019-01-07,AQ037,34.49,21.81,17.73,14.95
2019-01-07,AQ038,5.76,51.94,10.67,10.11
2019-01-07,AQ039,6.41,43.48,13.17,11.89
2019-01-07,AQ040,8.09,44.52,8.01,7.62
2019-01-07,AQ041,16.61,34.95,8.69,6.71
2019-01-07,AQ042,7.77,54.45,5.80,4.61
2019-01-07,AQ043,4.66,50.14,6.21,5.78
2019-01-07,AQ044,40.86,20.10,19.92,18.46
2019-01-07,AQ045,21.78,38.18,12.33,8.55
2019-01-07,AQ046,7.27,73.70,5.59,3.77
2019-01-07,AQ047,29.41,25.18,18.15,14.14
2019-01-07,AQ048,17.02,38.22,13.28,12.44
2019-01-07,AQ049,32.03,22.30,28.46,24.33
2019-01-07,AQ050,17.73,39.24,10.26,9.36
2019-01-08,AQ001,6.24,69.77,15.88,3.88
2019-01-08,AQ002,25.46,45.23,19.09,17.56
2019-01-08,AQ003,28.31,33.77,11.47,9.66
2019-01-08,AQ004,36.40,24.09,18.64,15.78
2019-01-08,AQ005,21.80,22.71,45.13,29.36
2019-01-08,AQ006,10.44,49.91,4.55,3.27
2019-01-08,AQ007,8.10,48.84,6.80,5.55
2019-01-08,AQ008,4.15,70.91,13.45,3.37
2019-01-08,AQ009,21.75,30.54,20.76,15.60
2019-01-08,AQ010,12.58,56.03,12.32,4.66
2019-01-08,AQ011,16.57,34.24,22.88,20.90
2019-01-08,AQ012,31.65,19.43,17.30,15.63
2019-01-08,AQ013,14.63,55.88,9.79,4.28
2019-01-08,AQ014,11.74,54.44,4.97,3.71
2019-01-08,AQ015,11.64,53.54,14.07,4.20
2019-01-08,AQ016,6.73,66.08,8.36,3.69
2019-01-08,AQ017,11.35,38.38,7.00,5.80
2019-01-08,AQ018,25.52,32.89,25.77,19.59
2019-01-08,AQ019,26.09,21.10,38.16,31.13
2019-01-08,AQ020,23.51,45.40,14.51,6.66
2019-01-08,AQ021,12.49,55.09,6.18,4.18
2019-01-08,AQ022,23.43,29.02,18.86,15.27
2019-01-08,AQ023,42.13,20.73,16.94,13.82
2019-01-08,AQ024,11.09,50.09,9.64,7.47
2019-01-08,AQ025,48.87,5.03,34.46,28.59
2019-01-08,AQ026,18.36,38.13,10.24,7.98
2019-01-08,AQ027,9.44,56.76,4.41,3.26
2019-01-08,AQ028,26.18,28.01,15.38,12.15
2019-01-08,AQ029,3.56,63.02,4.16,2.86
2019-01-08,AQ030,5.21,55.73,3.03,2.35
2019-01-08,AQ031,27.27,40.91,14.88,8.95
2019-01-08,AQ032,5.53,45.39,11.90,10.78
2019-01-08,AQ033,9.55,52.96,3.88,3.21
2019-01-08,AQ034,11.92,39.63,30.04,24.46
2019-01-08,AQ035,3.71,63.23,4.29,2.07
2019-01-08,AQ036,13.11,44.46,14.27,12.54
2019-01-08,AQ037,27.96,24.03,14.94,12.27
2019-01-08,AQ038,6.63,52.44,15.49,14.76
2019-01-08,AQ039,8.93,35.71,24.14,21.65
2019-01-08,AQ040,9.30,50.35,15.28,14.05
2019-01-08,AQ041,10.18,50.04,3.70,3.04
2019-01-08,AQ042,11.20,38.87,7.70,7.08
2019-01-08,AQ043,5.57,55.70,9.38,8.63
2019-01-08,AQ044,41.27,5.32,29.66,28.03
2019-01-08,AQ045,23.96,34.30,16.75,12.14
2019-01-08,AQ046,4.93,65.35,5.44,3.05
2019-01-08,AQ047,14.88,47.27,7.22,5.50
2019-01-08,AQ048,12.78,47.16,13.29,12.08
2019-01-08,AQ049,28.28,25.36,16.36,14.23
2019-01-08,AQ050,18.28,21.14,15.43,13.01
2019-01-09,AQ001,8.58,65.31,11.13,3.04
2019-01-09,AQ002,28.93,39.46,20.53,18.38
2019-01-09,AQ003,22.08,51.50,11.43,7.87
2019-01-09,AQ004,28.26,40.91,9.68,7.44
2019-01-09,AQ005,20.64,22.20,39.12,25.46
2019-01-09,AQ006,6.91,52.59,2.60,2.23
2019-01-09,AQ007,10.54,51.53,3.90,3.24
2019-01-09,AQ008,2.84,75.91,14.73,2.98
2019-01-09,AQ009,12.09,53.79,5.24,4.60
2019-01-09,AQ010,21.17,50.43,12.42,5.13
2019-01-09,AQ011,15.15,47.06,19.64,17.23
2019-01-09,AQ012,31.85,17.27,17.73,15.12
2019-01-09,AQ013,21.38,49.10,10.02,4.75
2019-01-09,AQ014,6.75,67.37,2.60,1.81
2019-01-09,AQ015,26.56,35.38,12.49,6.63
2019-01-09,AQ016,6.85,64.60,5.42,2.41
2019-01-09,AQ017,14.23,40.65,7.44,6.35
2019-01-09,AQ018,29.77,28.91,32.57,22.28
2019-01-09,AQ019,27.48,21.79,36.33,30.64
2019-01-09,AQ020,26.00,43.12,13.07,6.65
2019-01-09,AQ021,12.63,59.66,6.53,3.98
2019-01-09,AQ022,14.67,47.88,8.65,6.20
2019-01-09,AQ023,29.14,30.51,10.68,8.25
2019-01-09,AQ024,8.79,64.28,8.08,4.48
2019-01-09,AQ025,25.31,36.89,6.39,5.03
2019-01-09,AQ026,9.17,52.11,4.97,3.38
2019-01-09,AQ027,10.94,61.11,3.33,2.51
2019-01-09,AQ028,25.53,35.54,13.20,10.53
2019-01-09,AQ029,3.62,66.77,6.57,3.33
2019-01-09,AQ030,8.05,59.55,6.30,4.84
2019-01-09,AQ031,26.97,48.65,14.62,7.62
2019-01-09,AQ032,5.46,42.22,6.02,5.79
2019-01-09,AQ033,10.28,51.28,3.45,2.86
2019-01-09,AQ034,5.48,50.62,12.53,11.31
2019-01-09,AQ035,2.17,74.17,8.80,4.41
2019-01-09,AQ036,15.93,40.53,21.61,18.25
2019-01-09,AQ037,21.91,38.64,11.84,9.49
2019-01-09,AQ038,7.50,46.80,13.23,12.39
2019-01-09,AQ039,11.82,36.32,17.66,16.00
2019-01-09,AQ040,11.21,53.65,13.45,11.65
2019-01-09,AQ041,4.91,65.77,2.48,1.72
2019-01-09,AQ042,15.35,36.95,10.06,9.56
2019-01-09,AQ043,3.01,64.11,2.79,2.56
2019-01-09,AQ044,18.44,23.05,9.45,7.91
2019-01-09,AQ045,14.51,52.27,5.74,4.07
2019-01-09,AQ046,2.29,73.14,15.16,4.80
2019-01-09,AQ047,13.88,54.23,2.90,2.23
2019-01-09,AQ048,11.33,49.17,15.36,13.41
2019-01-09,AQ049,27.98,29.54,16.90,14.36
2019-01-09,AQ050,20.82,25.88,15.70,12.93
2019-01-10,AQ001,37.77,25.30,13.08,7.17
2019-01-10,AQ002,16.55,62.86,11.44,10.57
2019-01-10,AQ003,10.24,75.22,6.99,3.89
2019-01-10,AQ004,28.42,48.70,7.54,5.47
2019-01-10,AQ005,13.01,30.58,26.80,23.53
2019-01-10,AQ006,12.86,49.67,5.82,4.29
2019-01-10,AQ007,14.10,39.20,7.23,6.16
2019-01-10,AQ008,14.49,51.48,14.45,6.92
2019-01-10,AQ009,17.85,32.09,21.98,18.71
2019-01-10,AQ010,47.08,15.56,17.70,10.98
2019-01-10,AQ011,9.63,48.08,8.01,7.60
2019-01-10,AQ012,32.38,19.69,28.06,25.01
2019-01-10,AQ013,41.65,15.20,15.98,12.40
2019-01-10,AQ014,26.72,48.17,9.36,6.90
2019-01-10,AQ015,19.45,33.84,12.05,8.14
2019-01-10,AQ016,25.00,32.41,10.39,7.32
2019-01-10,AQ017,13.68,59.34,7.45,5.55
2019-01-10,AQ018,15.52,39.36,17.40,12.65
2019-01-10,AQ019,33.34,12.67,32.37,29.90
2019-01-10,AQ020,50.91,11.67,26.85,19.87
2019-01-10,AQ021,32.17,33.31,12.90,11.24
2019-01-10,AQ022,14.19,46.15,10.13,8.20
2019-01-10,AQ023,17.25,53.63,5.29,3.70
2019-01-10,AQ024,13.81,46.67,9.25,6.28
2019-01-10,AQ025,29.23,32.12,6.33,5.39
2019-01-10,AQ026,12.14,55.57,4.77,3.27
2019-01-10,AQ027,16.80,41.75,5.58,4.99
2019-01-10,AQ028,21.83,41.73,10.69,7.89
2019-01-10,AQ029,4.69,69.01,5.36,3.44
2019-01-10,AQ030,32.66,20.87,16.77,14.25
2019-01-10,AQ031,46.86,25.20,25.23,15.91
2019-01-10,AQ032,5.17,47.06,4.01,3.87
2019-01-10,AQ033,16.80,36.92,10.16,8.66
2019-01-10,AQ034,6.74,39.17,7.72,7.07
2019-01-10,AQ035,9.22,76.34,12.28,4.07
2019-01-10,AQ036,24.96,31.93,33.34,30.56
2019-01-10,AQ037,16.25,42.41,5.13,4.58
2019-01-10,AQ038,8.94,37.53,8.69,8.50
2019-01-10,AQ039,10.66,22.50,15.75,14.43
2019-01-10,AQ040,17.60,39.83,13.09,12.23
2019-01-10,AQ041,11.38,45.36,5.26,3.82
2019-01-10,AQ042,13.68,57.85,10.26,8.97
2019-01-10,AQ043,4.10,55.40,3.86,3.42
2019-01-10,AQ044,35.07,15.64,12.97,10.99
2019-01-10,AQ045,14.79,58.72,5.76,3.69
2019-01-10,AQ046,3.38,72.02,15.08,4.16
2019-01-10,AQ047,16.35,29.00,10.63,9.48
2019-01-10,AQ048,26.15,27.57,22.70,21.37
