basetime,city_id,NO2,O3,PM10,PM2.5
2016-01-02,AQ014,6.42,54.75,17.15,14.74
2016-01-02,AQ015,15.01,37.48,6.73,3.87
2016-01-02,AQ016,10.92,28.60,26.08,23.35
2016-01-02,AQ017,9.27,40.71,10.65,7.82
2016-01-02,AQ018,22.05,36.60,28.79,13.01
2016-01-02,AQ019,40.35,24.80,65.10,63.18
2016-01-02,AQ020,19.18,38.33,9.28,5.00
2016-01-02,AQ021,19.50,27.96,15.24,11.27
2016-01-02,AQ022,26.86,24.02,12.56,8.57
2016-01-02,AQ023,22.22,41.92,9.97,6.31
2016-01-02,AQ024,17.19,38.93,12.09,8.19
2016-01-02,AQ025,41.97,3.08,41.54,37.82
2016-01-02,AQ026,14.93,30.34,14.21,10.78
2016-01-02,AQ027,16.30,21.23,14.30,13.47
2016-01-02,AQ028,30.78,31.77,27.46,19.38
2016-01-02,AQ029,5.83,59.97,4.73,3.46
2016-01-02,AQ030,7.86,55.78,9.74,8.33
2016-01-02,AQ031,21.53,38.84,13.33,7.21
2016-01-02,AQ032,7.82,42.88,18.52,15.72
2016-01-02,AQ033,16.54,24.81,32.21,26.86
2016-01-02,AQ034,13.92,42.56,38.72,37.20
2016-01-02,AQ035,9.42,59.37,10.31,4.19
2016-01-02,AQ036,20.55,46.76,16.14,14.13
2016-01-02,AQ037,35.78,13.76,24.78,16.70
2016-01-02,AQ038,28.11,23.82,23.74,21.83
2016-01-02,AQ039,19.00,39.68,50.84,70.83
2016-01-02,AQ040,16.47,32.85,26.30,24.02
2016-01-02,AQ041,5.73,58.50,7.05,4.16
2016-01-02,AQ042,13.50,33.89,14.52,13.66
2016-01-02,AQ043,7.44,56.65,21.00,16.40
2016-01-02,AQ044,37.57,6.47,38.68,34.29
2016-01-02,AQ045,17.44,51.34,8.54,5.44
2016-01-02,AQ046,7.18,61.76,24.17,13.64
2016-01-02,AQ047,19.54,23.91,45.88,40.88
2016-01-02,AQ048,12.95,32.42,20.18,16.42
2016-01-02,AQ049,9.99,43.92,24.27,20.69
2016-01-02,AQ050,24.54,22.01,36.68,38.35
2016-01-03,AQ001,14.79,41.64,8.41,5.24
2016-01-03,AQ002,32.05,33.76,16.40,14.37
2016-01-03,AQ003,24.33,40.78,13.99,10.36
2016-01-03,AQ004,24.08,40.35,11.30,7.74
2016-01-03,AQ005,12.66,42.74,26.96,21.77
2016-01-03,AQ006,13.19,30.70,37.77,35.00
2016-01-03,AQ007,14.28,45.28,7.87,6.51
2016-01-03,AQ008,5.39,59.76,9.58,4.40
2016-01-03,AQ009,10.77,41.03,31.49,29.94
2016-01-03,AQ010,6.76,57.72,6.99,3.31
2016-01-03,AQ011,8.04,30.16,14.27,13.69
2016-01-03,AQ012,20.67,38.01,26.09,21.91
2016-01-03,AQ013,17.74,29.90,7.61,5.88
2016-01-03,AQ014,5.62,58.44,11.88,10.07
2016-01-03,AQ015,9.42,53.59,7.96,3.73
2016-01-03,AQ016,10.92,31.10,32.29,30.52
2016-01-03,AQ017,11.82,38.12,8.79,6.49
2016-01-03,AQ018,8.11,56.88,16.81,7.47
2016-01-03,AQ019,15.31,43.16,23.72,21.53
2016-01-03,AQ020,28.27,39.66,10.06,5.08
2016-01-03,AQ021,11.32,55.26,7.87,5.08
2016-01-03,AQ022,24.45,26.15,15.01,10.39
2016-01-03,AQ023,24.57,31.69,9.84,6.58
2016-01-03,AQ024,23.16,38.49,15.27,9.35
2016-01-03,AQ025,43.71,5.18,25.65,23.61
2016-01-03,AQ026,14.87,23.17,13.48,10.71
2016-01-03,AQ027,20.15,22.96,20.19,16.36
2016-01-03,AQ028,14.75,54.19,9.61,6.34
2016-01-03,AQ029,5.76,62.65,6.53,4.98
2016-01-03,AQ030,7.65,56.24,9.89,8.25
2016-01-03,AQ031,19.26,47.16,9.25,5.25
2016-01-03,AQ032,8.48,38.88,10.49,8.85
2016-01-03,AQ033,11.04,39.70,37.04,33.95
2016-01-03,AQ034,8.76,48.78,22.53,24.66
2016-01-03,AQ035,8.34,52.63,6.90,4.32
2016-01-03,AQ036,28.36,46.94,17.23,15.63
2016-01-03,AQ037,29.35,24.04,17.21,11.09
2016-01-03,AQ038,17.45,25.50,16.58,16.05
2016-01-03,AQ039,16.56,37.30,46.31,70.97
2016-01-03,AQ040,11.69,33.15,15.30,13.62
2016-01-03,AQ041,9.11,55.48,9.25,5.58
2016-01-03,AQ042,10.43,39.36,9.34,8.61
2016-01-03,AQ043,4.91,57.29,9.60,7.94
2016-01-03,AQ044,34.62,7.67,24.72,24.22
2016-01-03,AQ045,15.96,50.91,7.53,4.58
2016-01-03,AQ046,5.22,70.52,24.44,8.96
2016-01-03,AQ047,13.04,45.75,34.54,30.84
2016-01-03,AQ048,21.44,17.27,37.60,32.12
2016-01-03,AQ049,17.43,24.20,33.34,29.22
2016-01-03,AQ050,12.65,44.99,21.09,19.36
2016-01-04,AQ001,31.16,20.39,13.27,9.10
2016-01-04,AQ002,25.23,33.15,8.33,6.87
2016-01-04,AQ003,30.10,33.41,13.30,9.57
2016-01-04,AQ004,37.44,24.58,9.91,8.21
2016-01-04,AQ005,14.79,36.57,23.31,21.02
2016-01-04,AQ006,24.40,17.27,55.59,52.24
2016-01-04,AQ007,16.30,48.67,5.56,4.12
2016-01-04,AQ008,9.39,55.18,10.23,4.69
2016-01-04,AQ009,13.79,27.73,26.53,25.66
2016-01-04,AQ010,17.95,42.19,12.36,6.42
2016-01-04,AQ011,19.29,22.68,16.06,15.03
2016-01-04,AQ012,23.81,19.78,17.03,15.62
2016-01-04,AQ013,30.33,19.18,9.10,5.85
2016-01-04,AQ014,9.98,59.20,15.12,11.98
2016-01-04,AQ015,36.12,14.76,12.06,7.79
2016-01-04,AQ016,18.99,24.47,44.80,40.98
2016-01-04,AQ017,11.60,36.62,9.46,7.69
2016-01-04,AQ018,6.84,55.93,17.37,6.58
2016-01-04,AQ019,32.21,37.81,42.43,38.79
2016-01-04,AQ020,39.33,31.46,14.26,5.31
2016-01-04,AQ021,18.87,44.66,10.62,6.29
2016-01-04,AQ022,23.74,35.61,9.36,5.25
2016-01-04,AQ023,16.15,39.84,4.98,3.60
2016-01-04,AQ024,40.07,20.01,21.43,13.92
2016-01-04,AQ025,43.00,4.56,28.33,25.21
2016-01-04,AQ026,20.71,34.37,16.62,9.78
2016-01-04,AQ027,17.70,39.43,14.47,13.71
2016-01-04,AQ028,21.49,41.64,16.76,7.35
2016-01-04,AQ029,6.02,58.05,6.08,4.20
2016-01-04,AQ030,12.81,47.22,10.45,9.93
2016-01-04,AQ031,30.58,37.33,19.04,8.14
2016-01-04,AQ032,12.58,27.15,6.44,6.01
2016-01-04,AQ033,17.80,27.64,34.08,30.54
2016-01-04,AQ034,12.88,43.10,17.25,18.88
2016-01-04,AQ035,6.38,49.10,7.87,4.64
2016-01-04,AQ036,31.60,37.28,22.25,20.17
2016-01-04,AQ037,41.10,9.38,20.20,10.54
2016-01-04,AQ038,23.70,23.64,17.63,17.00
2016-01-04,AQ039,19.37,29.48,34.50,52.00
2016-01-04,AQ040,29.32,16.60,13.42,12.40
2016-01-04,AQ041,19.36,40.33,9.21,6.60
2016-01-04,AQ042,19.92,29.06,13.10,10.92
2016-01-04,AQ043,6.29,47.87,7.50,6.51
2016-01-04,AQ044,35.05,8.47,18.09,17.43
2016-01-04,AQ045,11.60,48.03,11.04,4.82
2016-01-04,AQ046,5.17,63.93,16.03,6.67
2016-01-04,AQ047,16.40,32.19,32.72,28.50
2016-01-04,AQ048,25.10,17.42,31.32,31.16
2016-01-04,AQ049,21.72,18.07,38.22,37.48
2016-01-04,AQ050,24.28,34.43,33.84,32.38
2016-01-05,AQ001,31.25,16.57,22.82,14.07
2016-01-05,AQ002,33.63,28.92,8.96,7.84
2016-01-05,AQ003,37.98,21.74,24.77,14.67
2016-01-05,AQ004,32.08,34.72,10.04,7.35
2016-01-05,AQ005,29.61,18.99,54.56,51.02
2016-01-05,AQ006,30.50,7.88,71.69,64.51
2016-01-05,AQ007,16.31,45.11,8.99,6.47
2016-01-05,AQ008,8.14,56.53,8.11,3.51
2016-01-05,AQ009,20.24,23.68,44.13,41.14
2016-01-05,AQ010,18.91,40.29,12.45,6.89
2016-01-05,AQ011,26.46,23.84,21.55,20.15
2016-01-05,AQ012,29.12,14.95,27.30,23.81
2016-01-05,AQ013,26.25,28.43,10.47,7.40
2016-01-05,AQ014,11.41,51.29,7.80,6.32
2016-01-05,AQ015,28.22,16.09,6.59,4.79
2016-01-05,AQ016,21.42,24.05,47.95,43.44
2016-01-05,AQ017,12.23,33.52,8.53,6.43
2016-01-05,AQ018,15.21,60.31,15.31,5.68
2016-01-05,AQ019,48.55,27.08,70.47,69.57
2016-01-05,AQ020,51.01,20.09,14.74,7.47
2016-01-05,AQ021,24.60,33.73,11.24,7.37
2016-01-05,AQ022,27.75,32.83,11.79,6.10
2016-01-05,AQ023,21.82,53.46,4.70,3.69
2016-01-05,AQ024,35.80,22.68,18.12,10.84
2016-01-05,AQ025,46.28,2.30,41.92,39.33
2016-01-05,AQ026,23.08,24.44,18.56,13.68
2016-01-05,AQ027,24.47,38.48,6.55,5.34
2016-01-05,AQ028,30.25,34.60,17.35,10.09
2016-01-05,AQ029,7.70,45.94,34.39,19.81
2016-01-05,AQ030,13.83,41.54,13.80,10.38
2016-01-05,AQ031,27.48,38.34,12.37,6.01
2016-01-05,AQ032,12.88,28.55,8.59,7.78
2016-01-05,AQ033,28.47,5.34,45.36,41.03
2016-01-05,AQ034,13.05,39.82,32.19,25.61
2016-01-05,AQ035,6.17,60.57,5.90,2.89
2016-01-05,AQ036,36.43,37.76,37.19,34.62
2016-01-05,AQ037,52.07,3.46,27.29,19.86
2016-01-05,AQ038,39.52,17.25,14.20,13.42
2016-01-05,AQ039,25.07,28.00,44.23,107.38
2016-01-05,AQ040,42.25,13.90,25.23,21.94
2016-01-05,AQ041,16.89,38.48,7.45,5.82
2016-01-05,AQ042,15.21,26.47,15.89,15.16
2016-01-05,AQ043,7.83,44.76,11.11,8.58
2016-01-05,AQ044,35.11,7.08,34.05,30.82
2016-01-05,AQ045,16.40,57.25,4.31,2.72
2016-01-05,AQ046,9.74,48.84,35.47,13.48
2016-01-05,AQ047,25.16,21.52,47.93,41.75
2016-01-05,AQ048,36.55,8.96,46.47,68.99
2016-01-05,AQ049,32.32,8.43,53.30,55.51
2016-01-05,AQ050,34.91,33.16,36.49,35.06
2016-01-06,AQ001,33.83,1.35,63.51,58.55
2016-01-06,AQ002,39.30,27.91,17.20,13.95
2016-01-06,AQ003,29.94,27.19,47.85,20.91
2016-01-06,AQ004,15.08,54.43,8.32,4.98
2016-01-06,AQ005,27.73,27.74,43.79,34.00
2016-01-06,AQ006,30.50,8.39,73.51,60.06
2016-01-06,AQ007,15.95,45.02,9.09,8.02
2016-01-06,AQ008,14.50,35.38,10.41,6.69
2016-01-06,AQ009,20.32,20.47,48.08,45.24
2016-01-06,AQ010,25.31,26.05,11.85,7.88
2016-01-06,AQ011,24.05,23.17,18.38,17.31
2016-01-06,AQ012,29.94,18.85,26.37,25.98
2016-01-06,AQ013,30.17,14.42,9.25,7.74
2016-01-06,AQ014,8.33,49.68,6.40,4.50
2016-01-06,AQ015,18.16,22.79,10.60,8.62
2016-01-06,AQ016,20.47,31.27,41.30,35.84
2016-01-06,AQ017,16.23,21.18,11.90,9.97
2016-01-06,AQ018,15.50,55.88,18.83,7.22
2016-01-06,AQ019,45.01,20.87,58.33,55.96
2016-01-06,AQ020,60.88,2.02,29.02,21.96
2016-01-06,AQ021,28.57,30.82,9.23,8.06
2016-01-06,AQ022,33.16,17.92,12.80,8.19
2016-01-06,AQ023,15.96,48.80,7.06,5.08
2016-01-06,AQ024,30.13,32.73,15.62,8.97
2016-01-06,AQ025,44.77,7.76,40.97,39.26
2016-01-06,AQ026,23.73,27.45,19.76,13.83
2016-01-06,AQ027,23.04,42.24,10.46,7.06
2016-01-06,AQ028,15.65,52.68,7.25,4.73
2016-01-06,AQ029,7.74,57.43,32.62,20.40
2016-01-06,AQ030,26.69,18.48,16.73,14.92
2016-01-06,AQ031,32.79,22.86,14.05,8.90
2016-01-06,AQ032,8.56,37.77,5.54,4.85
2016-01-06,AQ033,33.87,4.13,59.48,51.81
2016-01-06,AQ034,14.37,41.40,26.42,22.71
2016-01-06,AQ035,2.55,56.52,5.66,2.66
2016-01-06,AQ036,35.68,39.16,41.80,42.52
2016-01-06,AQ037,36.01,20.09,15.42,10.36
2016-01-06,AQ038,41.38,15.18,20.24,16.00
2016-01-06,AQ039,28.53,23.93,41.33,85.37
2016-01-06,AQ040,39.62,10.05,18.01,14.84
2016-01-06,AQ041,20.41,20.66,10.24,8.24
2016-01-06,AQ042,21.15,24.70,14.44,13.62
2016-01-06,AQ043,6.30,49.31,6.43,5.63
2016-01-06,AQ044,40.57,7.78,35.27,30.42
2016-01-06,AQ045,8.85,61.61,4.57,2.87
2016-01-06,AQ046,9.96,54.87,50.69,9.60
2016-01-06,AQ047,27.78,16.79,52.75,43.03
2016-01-06,AQ048,36.63,6.75,38.31,71.57
2016-01-06,AQ049,25.06,8.79,51.07,53.06
2016-01-06,AQ050,22.31,33.50,22.43,20.24
2016-01-07,AQ001,27.05,22.45,22.65,17.99
2016-01-07,AQ002,23.00,37.49,13.62,10.44
2016-01-07,AQ003,16.85,47.50,15.76,9.28
2016-01-07,AQ004,26.42,39.59,6.98,5.09
2016-01-07,AQ005,22.76,25.50,31.73,27.80
2016-01-07,AQ006,28.80,7.72,79.50,69.91
2016-01-07,AQ007,16.74,42.42,6.80,6.20
2016-01-07,AQ008,10.02,50.75,12.83,5.27
2016-01-07,AQ009,20.19,26.10,33.86,32.48
2016-01-07,AQ010,14.86,40.99,9.76,5.96
2016-01-07,AQ011,19.28,23.03,13.56,12.59
2016-01-07,AQ012,34.23,20.70,41.41,37.22
2016-01-07,AQ013,20.93,27.73,8.29,6.49
2016-01-07,AQ014,12.46,44.83,11.24,9.23
2016-01-07,AQ015,10.18,58.14,5.62,2.44
2016-01-07,AQ016,26.27,14.07,74.32,67.25
2016-01-07,AQ017,21.02,9.17,19.56,15.31
2016-01-07,AQ018,7.50,68.95,12.16,4.96
2016-01-07,AQ019,39.98,30.55,53.31,50.72
2016-01-07,AQ020,31.57,35.98,9.21,4.63
2016-01-07,AQ021,17.19,42.53,12.07,7.78
2016-01-07,AQ022,28.03,22.70,15.74,10.01
2016-01-07,AQ023,13.68,49.76,5.07,4.01
2016-01-07,AQ024,39.83,13.33,22.22,16.43
2016-01-07,AQ025,62.35,1.13,40.37,36.98
2016-01-07,AQ026,27.02,26.84,18.49,13.14
2016-01-07,AQ027,21.38,35.39,7.21,6.39
2016-01-07,AQ028,27.37,36.49,16.56,11.71
2016-01-07,AQ029,7.25,61.65,43.04,28.13
2016-01-07,AQ030,15.81,28.79,13.10,10.87
2016-01-07,AQ031,25.86,41.62,12.28,6.20
2016-01-07,AQ032,7.28,46.82,6.55,5.78
2016-01-07,AQ033,38.78,4.56,63.02,56.09
2016-01-07,AQ034,10.95,41.99,17.61,14.74
2016-01-07,AQ035,2.95,53.61,7.46,3.32
2016-01-07,AQ036,49.12,28.86,52.91,51.96
2016-01-07,AQ037,46.34,8.28,22.37,16.16
2016-01-07,AQ038,28.74,27.89,22.64,19.99
2016-01-07,AQ039,18.52,39.13,32.98,49.27
2016-01-07,AQ040,22.70,22.32,14.70,12.53
2016-01-07,AQ041,26.32,16.49,10.57,8.94
2016-01-07,AQ042,18.52,13.46,13.69,11.87
2016-01-07,AQ043,8.73,46.35,14.49,10.41
2016-01-07,AQ044,48.54,6.86,28.87,27.74
2016-01-07,AQ045,9.46,57.45,5.69,3.19
2016-01-07,AQ046,5.24,67.16,21.39,5.72
2016-01-07,AQ047,36.38,10.44,40.05,34.28
2016-01-07,AQ048,18.00,25.42,33.02,32.40
2016-01-07,AQ049,23.20,9.24,45.91,46.39
2016-01-07,AQ050,39.37,24.03,36.05,34.10
2016-01-08,AQ001,28.93,39.15,17.92,7.76
2016-01-08,AQ002,39.75,31.88,16.33,13.95
2016-01-08,AQ003,37.66,32.10,26.20,13.58
2016-01-08,AQ004,38.16,24.86,14.44,7.67
2016-01-08,AQ005,47.10,17.36,60.44,53.66
2016-01-08,AQ006,25.76,33.90,23.87,18.65
2016-01-08,AQ007,27.51,32.13,9.47,7.46
2016-01-08,AQ008,9.38,55.62,15.40,5.55
2016-01-08,AQ009,34.80,12.19,40.86,34.58
2016-01-08,AQ010,28.51,34.66,16.72,7.97
2016-01-08,AQ011,22.27,16.70,24.52,22.50
2016-01-08,AQ012,48.72,8.40,46.77,41.69
2016-01-08,AQ013,27.27,32.87,14.85,7.07
2016-01-08,AQ014,23.18,21.96,20.08,14.81
2016-01-08,AQ015,24.19,38.83,5.16,3.46
2016-01-08,AQ016,25.21,24.21,20.01,14.91
2016-01-08,AQ017,26.03,9.94,19.41,15.18
2016-01-08,AQ018,11.06,66.36,10.17,4.20
2016-01-08,AQ019,49.21,26.09,60.56,57.91
2016-01-08,AQ020,48.75,21.32,15.70,7.66
2016-01-08,AQ021,35.46,26.67,20.62,12.64
2016-01-08,AQ022,36.73,15.12,22.09,15.14
2016-01-08,AQ023,22.40,42.53,5.94,4.46
2016-01-08,AQ024,50.05,12.74,28.03,21.34
2016-01-08,AQ025,55.49,2.64,54.85,51.22
2016-01-08,AQ026,28.99,29.08,23.40,17.51
2016-01-08,AQ027,21.69,46.70,10.72,7.18
2016-01-08,AQ028,29.74,29.42,23.57,11.52
2016-01-08,AQ029,3.38,73.61,8.63,4.12
2016-01-08,AQ030,14.62,32.80,9.71,7.93
2016-01-08,AQ031,52.07,12.89,27.81,14.67
2016-01-08,AQ032,11.31,33.22,15.05,13.07
2016-01-08,AQ033,25.12,34.86,15.79,12.08
2016-01-08,AQ034,10.94,45.77,34.43,37.48
2016-01-08,AQ035,2.48,55.86,6.71,3.35
2016-01-08,AQ036,30.69,36.54,21.55,19.54
2016-01-08,AQ037,43.29,9.08,25.23,12.91
2016-01-08,AQ038,37.49,27.54,18.54,17.01
2016-01-08,AQ039,17.28,43.58,45.15,55.90
2016-01-08,AQ040,22.91,37.86,18.93,17.89
2016-01-08,AQ041,16.24,41.66,7.86,5.96
2016-01-08,AQ042,19.73,14.96,16.89,15.49
2016-01-08,AQ043,8.51,52.41,17.41,13.67
2016-01-08,AQ044,51.56,4.74,30.36,28.32
2016-01-08,AQ045,15.83,49.96,5.99,3.97
2016-01-08,AQ046,10.41,57.68,26.64,7.81
2016-01-08,AQ047,40.59,20.88,26.17,18.53
2016-01-08,AQ048,20.30,21.99,31.58,25.87
2016-01-08,AQ049,27.60,11.52,43.28,40.03
2016-01-08,AQ050,51.74,11.58,34.08,28.82
2016-01-09,AQ001,29.41,25.18,16.10,11.76
2016-01-09,AQ002,43.43,33.70,21.79,18.26
2016-01-09,AQ003,44.34,18.81,30.16,20.30
2016-01-09,AQ004,33.70,38.07,14.80,9.01
2016-01-09,AQ005,39.89,27.82,44.71,39.50
2016-01-09,AQ006,38.08,13.36,19.83,15.66
2016-01-09,AQ007,26.34,20.75,7.57,6.15
2016-01-09,AQ008,5.18,64.19,13.97,4.96
2016-01-09,AQ009,22.65,18.54,31.73,28.99
2016-01-09,AQ010,13.90,42.85,11.14,7.56
2016-01-09,AQ011,35.21,10.66,50.54,46.30
2016-01-09,AQ012,32.45,13.93,17.78,16.66
2016-01-09,AQ013,28.26,18.87,13.13,11.03
2016-01-09,AQ014,26.38,23.77,23.61,16.60
2016-01-09,AQ015,27.85,31.05,4.25,2.69
2016-01-09,AQ016,39.01,9.97,19.26,13.35
2016-01-09,AQ017,14.57,20.96,13.85,12.25
2016-01-09,AQ018,11.03,62.06,19.74,6.32
2016-01-09,AQ019,38.70,22.12,45.56,47.46
2016-01-09,AQ020,23.94,46.90,10.50,5.47
2016-01-09,AQ021,38.32,5.65,24.33,20.14
2016-01-09,AQ022,32.28,10.30,17.66,13.21
2016-01-09,AQ023,19.65,53.67,6.73,4.97
2016-01-09,AQ024,28.92,21.08,29.80,21.44
2016-01-09,AQ025,55.33,2.42,37.33,34.64
2016-01-09,AQ026,21.41,28.98,26.70,20.79
2016-01-09,AQ027,31.30,20.78,11.66,9.20
2016-01-09,AQ028,20.58,47.84,29.69,13.41
2016-01-09,AQ029,4.90,67.36,6.47,4.79
2016-01-09,AQ030,8.78,40.11,7.07,6.06
2016-01-09,AQ031,31.46,33.61,14.35,9.61
2016-01-09,AQ032,10.90,32.51,13.38,10.20
2016-01-09,AQ033,37.96,9.19,37.91,32.85
2016-01-09,AQ034,12.64,46.85,50.87,49.79
2016-01-09,AQ035,4.50,55.21,7.27,3.56
2016-01-09,AQ036,30.22,37.28,27.63,26.31
2016-01-09,AQ037,25.66,29.98,25.04,11.51
2016-01-09,AQ038,19.87,31.61,16.93,13.81
2016-01-09,AQ039,21.01,30.41,57.08,93.19
2016-01-09,AQ040,42.68,11.34,29.25,26.14
2016-01-09,AQ041,15.29,33.71,9.64,8.39
2016-01-09,AQ042,15.75,22.13,14.99,13.83
2016-01-09,AQ043,5.70,49.45,16.46,10.61
2016-01-09,AQ044,48.07,2.76,36.16,38.11
2016-01-09,AQ045,12.92,61.31,6.98,4.80
2016-01-09,AQ046,8.22,55.79,22.75,11.05
2016-01-09,AQ047,31.80,9.25,37.80,29.27
2016-01-09,AQ048,26.38,10.32,39.57,35.33
2016-01-09,AQ049,29.49,22.30,39.13,34.47
2016-01-09,AQ050,58.58,14.38,40.48,33.98
2016-01-10,AQ001,16.13,53.29,8.67,5.44
2016-01-10,AQ002,41.21,36.33,18.07,15.74
2016-01-10,AQ003,44.85,15.18,29.04,18.56
2016-01-10,AQ004,16.69,59.79,13.25,6.00
2016-01-10,AQ005,36.48,23.24,39.95,29.37
2016-01-10,AQ006,31.14,9.06,31.39,27.59
2016-01-10,AQ007,12.56,50.67,7.27,5.94
2016-01-10,AQ008,5.14,70.51,10.66,3.05
2016-01-10,AQ009,18.87,24.26,19.23,17.84
2016-01-10,AQ010,9.75,58.48,7.75,4.08
2016-01-10,AQ011,34.51,3.35,54.15,47.22
2016-01-10,AQ012,29.77,13.37,24.65,21.00
2016-01-10,AQ013,14.09,45.96,6.11,4.07
2016-01-10,AQ014,19.11,32.65,23.95,19.47
2016-01-10,AQ015,11.15,52.09,4.62,3.04
2016-01-10,AQ016,30.18,18.14,18.23,13.99
2016-01-10,AQ017,21.33,18.64,14.79,13.04
2016-01-10,AQ018,4.15,75.42,27.70,8.63
2016-01-10,AQ019,32.40,25.71,38.55,34.69
2016-01-10,AQ020,24.21,47.28,9.70,3.96
2016-01-10,AQ021,10.88,58.70,7.21,4.95
2016-01-10,AQ022,16.46,39.19,8.74,5.63
2016-01-10,AQ023,10.13,64.20,6.10,4.14
2016-01-10,AQ024,23.75,25.22,23.58,15.75
2016-01-10,AQ025,41.29,2.66,27.80,24.75
2016-01-10,AQ026,20.47,26.08,22.91,14.57
2016-01-10,AQ027,21.22,32.69,6.62,5.83
2016-01-10,AQ028,18.70,50.38,30.03,12.87
2016-01-10,AQ029,8.33,68.99,8.56,6.82
2016-01-10,AQ030,10.24,43.56,5.88,4.91
2016-01-10,AQ031,24.64,50.08,8.57,5.15
2016-01-10,AQ032,6.16,48.88,11.28,8.14
2016-01-10,AQ033,29.41,5.47,39.64,36.92
2016-01-10,AQ034,10.78,50.20,47.53,49.39
2016-01-10,AQ035,8.44,46.28,7.14,6.99
2016-01-10,AQ036,24.31,41.32,23.26,22.22
2016-01-10,AQ037,24.43,34.61,18.66,8.79
2016-01-10,AQ038,10.74,49.22,15.07,11.19
2016-01-10,AQ039,19.86,32.11,61.56,105.31
2016-01-10,AQ040,50.90,9.47,32.00,27.94
2016-01-10,AQ041,7.30,51.11,9.55,7.99
2016-01-10,AQ042,17.98,25.66,17.10,16.22
2016-01-10,AQ043,4.85,57.51,14.67,10.15
2016-01-10,AQ044,39.19,2.53,26.43,24.16
2016-01-10,AQ045,8.19,71.81,6.00,3.30
2016-01-10,AQ046,12.68,52.86,28.19,14.25
2016-01-10,AQ047,30.18,12.25,20.70,15.38
2016-01-10,AQ048,19.42,11.46,38.07,33.01
