basetime,city_id,NO2,O3,PM10,PM2.5
2018-01-02,AQ047,15.94,46.71,7.71,5.60
2018-01-02,AQ048,13.58,35.73,16.45,13.27
2018-01-02,AQ049,27.58,7.47,48.10,38.16
2018-01-02,AQ050,17.48,40.26,11.99,10.40
2018-01-03,AQ001,7.70,65.90,12.47,5.25
2018-01-03,AQ002,13.82,48.99,11.17,8.73
2018-01-03,AQ003,34.91,30.98,19.69,13.94
2018-01-03,AQ004,18.02,37.84,6.99,5.00
2018-01-03,AQ005,15.09,37.61,15.53,13.87
2018-01-03,AQ006,12.40,52.41,6.06,4.18
2018-01-03,AQ007,4.40,70.46,2.74,1.92
2018-01-03,AQ008,3.73,69.92,11.54,5.44
2018-01-03,AQ009,11.89,47.43,8.14,6.68
2018-01-03,AQ010,7.63,65.47,14.48,5.67
2018-01-03,AQ011,15.74,16.48,17.30,16.40
2018-01-03,AQ012,19.22,29.05,10.85,9.42
2018-01-03,AQ013,11.77,60.64,9.25,4.51
2018-01-03,AQ014,15.11,49.74,9.51,6.80
2018-01-03,AQ015,4.20,74.57,12.22,3.63
2018-01-03,AQ016,10.98,59.89,4.89,2.96
2018-01-03,AQ017,7.56,47.16,10.80,8.95
2018-01-03,AQ018,31.45,30.02,18.73,9.93
2018-01-03,AQ019,27.62,50.32,26.54,24.74
2018-01-03,AQ020,11.43,63.71,18.54,8.39
2018-01-03,AQ021,8.10,66.05,8.95,4.16
2018-01-03,AQ022,9.91,50.95,7.33,4.35
2018-01-03,AQ023,26.76,23.87,11.38,7.90
2018-01-03,AQ024,10.64,52.11,8.75,4.65
2018-01-03,AQ025,53.11,9.19,15.49,12.21
2018-01-03,AQ026,9.10,63.74,4.82,2.84
2018-01-03,AQ027,10.07,64.43,4.16,3.15
2018-01-03,AQ028,20.49,39.64,14.21,8.43
2018-01-03,AQ029,4.12,42.36,5.88,4.01
2018-01-03,AQ030,16.88,36.18,7.06,6.65
2018-01-03,AQ031,11.94,66.82,13.31,6.78
2018-01-03,AQ032,4.53,50.65,7.46,6.34
2018-01-03,AQ033,11.26,53.80,5.82,4.01
2018-01-03,AQ034,7.00,45.80,18.14,15.38
2018-01-03,AQ035,2.64,63.39,3.45,1.94
2018-01-03,AQ036,9.41,34.90,17.37,14.56
2018-01-03,AQ037,26.52,29.51,13.59,8.08
2018-01-03,AQ038,5.90,51.87,13.07,10.67
2018-01-03,AQ039,12.24,33.26,23.31,16.99
2018-01-03,AQ040,13.47,41.58,12.35,10.69
2018-01-03,AQ041,10.29,42.12,7.96,6.04
2018-01-03,AQ042,8.43,38.91,14.38,12.50
2018-01-03,AQ043,5.79,56.24,8.08,7.20
2018-01-03,AQ044,31.11,29.00,9.86,8.34
2018-01-03,AQ045,13.06,41.57,8.01,5.13
2018-01-03,AQ046,4.77,69.93,17.01,6.03
2018-01-03,AQ047,16.02,54.39,5.71,3.88
2018-01-03,AQ048,10.75,34.21,11.66,10.71
2018-01-03,AQ049,18.62,35.69,22.02,16.41
2018-01-03,AQ050,17.43,32.53,12.25,10.64
2018-01-04,AQ001,17.91,53.61,23.03,8.54
2018-01-04,AQ002,21.52,45.83,13.65,11.51
2018-01-04,AQ003,24.54,48.19,10.08,7.49
2018-01-04,AQ004,19.54,38.68,9.55,6.29
2018-01-04,AQ005,20.05,32.43,20.34,15.97
2018-01-04,AQ006,14.57,52.98,8.92,5.57
2018-01-04,AQ007,6.90,62.30,2.50,2.33
2018-01-04,AQ008,5.55,68.29,12.66,4.10
2018-01-04,AQ009,9.14,59.24,9.70,7.06
2018-01-04,AQ010,12.63,58.55,14.90,5.92
2018-01-04,AQ011,17.56,16.95,23.89,21.59
2018-01-04,AQ012,30.68,21.27,13.55,10.45
2018-01-04,AQ013,15.47,55.35,15.49,6.56
2018-01-04,AQ014,20.44,36.26,9.82,8.00
2018-01-04,AQ015,10.37,66.35,5.61,2.45
2018-01-04,AQ016,19.70,49.10,13.24,7.42
2018-01-04,AQ017,7.93,28.26,5.80,4.73
2018-01-04,AQ018,20.45,43.18,9.42,5.52
2018-01-04,AQ019,23.94,43.56,21.12,19.09
2018-01-04,AQ020,21.53,51.21,12.94,6.39
2018-01-04,AQ021,14.96,53.23,8.66,4.51
2018-01-04,AQ022,19.48,33.32,6.07,3.94
2018-01-04,AQ023,24.85,22.65,9.19,7.25
2018-01-04,AQ024,15.17,48.29,14.32,7.39
2018-01-04,AQ025,59.55,11.98,17.95,13.37
2018-01-04,AQ026,17.67,55.63,15.21,9.10
2018-01-04,AQ027,10.78,59.94,4.17,2.81
2018-01-04,AQ028,29.40,34.20,17.79,10.54
2018-01-04,AQ029,4.75,51.15,5.74,3.66
2018-01-04,AQ030,7.91,40.98,4.28,3.67
2018-01-04,AQ031,17.10,52.01,8.08,4.31
2018-01-04,AQ032,4.46,52.47,6.54,5.85
2018-01-04,AQ033,12.11,54.48,8.11,4.56
2018-01-04,AQ034,8.39,53.75,18.26,12.56
2018-01-04,AQ035,1.66,67.11,3.16,1.39
2018-01-04,AQ036,9.34,38.16,9.49,7.20
2018-01-04,AQ037,31.78,29.79,14.79,9.36
2018-01-04,AQ038,6.24,53.22,11.15,9.63
2018-01-04,AQ039,13.86,49.44,26.91,20.47
2018-01-04,AQ040,15.98,43.41,12.33,10.98
2018-01-04,AQ041,9.33,35.73,5.84,4.59
2018-01-04,AQ042,9.39,23.91,7.21,6.78
2018-01-04,AQ043,4.78,63.83,4.75,4.19
2018-01-04,AQ044,31.98,28.58,10.10,9.44
2018-01-04,AQ045,10.61,42.29,7.61,5.35
2018-01-04,AQ046,5.01,61.43,25.47,9.81
2018-01-04,AQ047,20.44,55.50,8.21,4.61
2018-01-04,AQ048,9.64,38.67,10.39,8.67
2018-01-04,AQ049,17.88,43.49,16.85,11.33
2018-01-04,AQ050,20.63,27.39,13.09,10.50
2018-01-05,AQ001,23.33,48.62,13.09,6.01
2018-01-05,AQ002,34.47,34.57,25.15,19.27
2018-01-05,AQ003,43.74,25.09,24.69,15.35
2018-01-05,AQ004,27.63,35.11,11.37,7.71
2018-01-05,AQ005,17.71,34.48,18.99,16.60
2018-01-05,AQ006,19.07,48.47,9.55,6.34
2018-01-05,AQ007,11.46,47.20,5.18,4.31
2018-01-05,AQ008,9.80,59.65,10.48,5.68
2018-01-05,AQ009,21.02,22.17,21.78,17.94
2018-01-05,AQ010,13.87,59.32,12.97,6.12
2018-01-05,AQ011,19.51,15.43,32.06,27.71
2018-01-05,AQ012,30.13,11.27,16.73,14.46
2018-01-05,AQ013,15.79,58.49,11.32,5.73
2018-01-05,AQ014,19.59,34.50,9.87,8.45
2018-01-05,AQ015,29.19,33.01,10.39,5.00
2018-01-05,AQ016,21.04,47.25,8.95,6.36
2018-01-05,AQ017,7.43,40.04,6.91,5.40
2018-01-05,AQ018,11.22,59.58,7.28,4.08
2018-01-05,AQ019,21.09,39.14,29.32,23.81
2018-01-05,AQ020,35.69,39.75,12.51,6.71
2018-01-05,AQ021,16.20,57.68,8.33,4.95
2018-01-05,AQ022,21.57,27.91,8.06,5.31
2018-01-05,AQ023,20.56,41.97,6.14,4.46
2018-01-05,AQ024,21.69,39.68,19.68,10.29
2018-01-05,AQ025,54.62,2.18,35.98,29.93
2018-01-05,AQ026,16.03,40.59,27.72,18.24
2018-01-05,AQ027,15.66,51.22,4.75,3.77
2018-01-05,AQ028,28.03,30.88,22.67,13.38
2018-01-05,AQ029,2.78,58.49,8.37,4.45
2018-01-05,AQ030,12.32,34.50,5.29,4.77
2018-01-05,AQ031,30.41,50.01,14.01,7.15
2018-01-05,AQ032,6.20,50.95,11.66,10.57
2018-01-05,AQ033,17.80,44.94,9.18,5.93
2018-01-05,AQ034,10.46,49.80,34.98,23.44
2018-01-05,AQ035,4.29,60.90,3.15,1.67
2018-01-05,AQ036,10.58,39.88,9.41,7.64
2018-01-05,AQ037,30.67,25.80,18.23,10.75
2018-01-05,AQ038,4.25,54.17,9.04,8.09
2018-01-05,AQ039,18.68,44.99,41.64,27.99
2018-01-05,AQ040,22.27,42.08,20.14,18.24
2018-01-05,AQ041,14.65,21.87,6.38,5.11
2018-01-05,AQ042,9.37,38.05,6.91,5.72
2018-01-05,AQ043,6.25,59.93,7.02,5.57
2018-01-05,AQ044,43.69,11.21,27.03,25.59
2018-01-05,AQ045,13.37,47.93,8.49,6.15
2018-01-05,AQ046,7.44,55.39,18.67,9.53
2018-01-05,AQ047,31.02,25.54,13.91,9.37
2018-01-05,AQ048,10.60,37.92,12.71,9.54
2018-01-05,AQ049,20.50,37.47,19.94,13.57
2018-01-05,AQ050,21.25,30.87,15.14,12.97
2018-01-06,AQ001,18.85,34.37,11.62,8.58
2018-01-06,AQ002,31.12,26.67,37.43,29.22
2018-01-06,AQ003,40.59,26.06,27.42,17.43
2018-01-06,AQ004,26.39,36.03,17.03,10.00
2018-01-06,AQ005,13.63,34.86,19.18,17.54
2018-01-06,AQ006,30.87,24.06,16.40,12.02
2018-01-06,AQ007,11.90,38.45,7.93,7.24
2018-01-06,AQ008,14.50,39.09,13.50,7.64
2018-01-06,AQ009,17.18,23.49,29.18,23.96
2018-01-06,AQ010,32.31,20.59,21.47,15.13
2018-01-06,AQ011,16.89,20.29,37.92,29.55
2018-01-06,AQ012,24.24,4.44,25.55,19.12
2018-01-06,AQ013,34.01,16.56,15.77,11.14
2018-01-06,AQ014,9.95,25.97,11.07,9.49
2018-01-06,AQ015,9.16,54.69,10.45,4.17
2018-01-06,AQ016,19.34,34.51,13.53,9.88
2018-01-06,AQ017,6.48,41.56,5.13,4.22
2018-01-06,AQ018,7.72,63.91,8.17,4.58
2018-01-06,AQ019,14.22,44.54,23.88,20.39
2018-01-06,AQ020,36.51,17.55,21.56,16.33
2018-01-06,AQ021,26.59,29.37,8.80,6.62
2018-01-06,AQ022,20.17,30.16,10.08,7.46
2018-01-06,AQ023,20.99,53.99,3.53,3.13
2018-01-06,AQ024,7.06,62.55,19.49,10.34
2018-01-06,AQ025,51.22,2.23,37.43,32.93
2018-01-06,AQ026,10.51,43.21,18.70,14.31
2018-01-06,AQ027,22.98,25.56,9.64,7.96
2018-01-06,AQ028,24.62,36.87,26.13,15.03
2018-01-06,AQ029,4.23,45.58,8.46,6.92
2018-01-06,AQ030,13.22,48.26,9.46,8.57
2018-01-06,AQ031,39.02,24.72,23.01,15.26
2018-01-06,AQ032,5.78,43.49,18.61,14.47
2018-01-06,AQ033,21.34,29.03,15.34,13.01
2018-01-06,AQ034,9.43,49.62,39.72,30.48
2018-01-06,AQ035,2.39,60.78,5.38,2.45
2018-01-06,AQ036,11.06,27.86,10.10,8.65
2018-01-06,AQ037,20.26,31.76,19.63,11.94
2018-01-06,AQ038,2.61,55.84,11.36,10.07
2018-01-06,AQ039,23.92,46.53,59.95,41.46
2018-01-06,AQ040,32.63,32.30,24.60,20.85
2018-01-06,AQ041,6.10,52.35,5.78,4.25
2018-01-06,AQ042,5.44,43.03,5.79,4.58
2018-01-06,AQ043,4.85,51.79,10.11,8.93
2018-01-06,AQ044,41.61,11.87,31.91,29.95
2018-01-06,AQ045,22.31,33.10,13.90,10.73
2018-01-06,AQ046,5.68,57.53,12.35,5.91
2018-01-06,AQ047,30.51,10.18,30.70,22.52
2018-01-06,AQ048,10.40,37.43,11.97,9.88
2018-01-06,AQ049,28.31,20.65,41.49,30.87
2018-01-06,AQ050,13.42,43.51,13.76,11.04
2018-01-07,AQ001,7.60,43.16,6.55,5.17
2018-01-07,AQ002,27.08,30.60,28.66,23.76
2018-01-07,AQ003,40.73,26.73,27.35,18.74
2018-01-07,AQ004,21.51,50.68,13.75,8.28
2018-01-07,AQ005,13.80,30.91,24.38,21.24
2018-01-07,AQ006,9.00,40.63,7.38,5.99
2018-01-07,AQ007,11.56,27.64,9.98,8.10
2018-01-07,AQ008,4.52,57.50,12.59,4.40
2018-01-07,AQ009,15.15,17.46,30.62,26.48
2018-01-07,AQ010,12.75,26.66,15.27,12.53
2018-01-07,AQ011,17.74,19.32,36.82,29.82
2018-01-07,AQ012,23.64,4.32,29.02,22.49
2018-01-07,AQ013,13.64,24.20,10.24,8.21
2018-01-07,AQ014,12.78,46.61,10.25,8.93
2018-01-07,AQ015,8.78,66.08,9.02,3.84
2018-01-07,AQ016,13.69,46.97,3.78,3.30
2018-01-07,AQ017,3.76,66.30,5.14,3.18
2018-01-07,AQ018,6.94,71.26,10.16,5.78
2018-01-07,AQ019,23.68,37.19,39.97,33.44
2018-01-07,AQ020,12.24,45.89,13.10,7.57
2018-01-07,AQ021,9.69,44.30,5.97,4.92
2018-01-07,AQ022,13.77,21.24,13.36,11.10
2018-01-07,AQ023,24.59,40.84,5.49,4.53
2018-01-07,AQ024,4.46,68.59,21.02,10.59
2018-01-07,AQ025,32.70,8.69,25.17,21.62
2018-01-07,AQ026,5.18,66.08,19.40,11.82
2018-01-07,AQ027,21.54,12.66,15.44,13.51
2018-01-07,AQ028,19.09,44.48,19.68,12.39
2018-01-07,AQ029,5.10,43.57,9.89,8.95
2018-01-07,AQ030,32.88,33.36,17.48,15.31
2018-01-07,AQ031,23.45,21.47,21.11,17.63
2018-01-07,AQ032,4.49,46.73,20.42,15.34
2018-01-07,AQ033,12.08,24.74,23.68,19.09
2018-01-07,AQ034,6.74,48.88,46.21,36.52
2018-01-07,AQ035,1.83,64.79,4.85,2.69
2018-01-07,AQ036,6.91,56.32,6.76,5.69
2018-01-07,AQ037,13.61,49.79,17.74,10.34
2018-01-07,AQ038,2.81,54.53,17.23,13.92
2018-01-07,AQ039,24.32,48.31,68.58,52.82
2018-01-07,AQ040,28.59,35.07,24.42,21.52
2018-01-07,AQ041,5.34,62.67,7.72,5.49
2018-01-07,AQ042,2.42,69.15,5.04,2.98
2018-01-07,AQ043,5.39,52.55,15.22,12.35
2018-01-07,AQ044,21.27,23.79,15.68,15.14
2018-01-07,AQ045,16.20,38.24,6.43,5.40
2018-01-07,AQ046,2.64,62.91,39.66,21.93
2018-01-07,AQ047,22.12,14.72,24.25,19.88
2018-01-07,AQ048,8.10,43.84,11.77,9.89
2018-01-07,AQ049,27.57,21.47,39.05,28.88
2018-01-07,AQ050,26.92,28.37,27.32,20.04
2018-01-08,AQ001,14.62,35.09,7.87,7.15
2018-01-08,AQ002,41.34,19.15,50.70,41.96
2018-01-08,AQ003,46.71,20.74,33.42,24.30
2018-01-08,AQ004,33.74,22.67,12.76,10.48
2018-01-08,AQ005,14.82,32.75,25.68,21.65
2018-01-08,AQ006,21.38,39.12,17.11,14.30
2018-01-08,AQ007,18.50,13.15,15.14,11.54
2018-01-08,AQ008,12.47,41.03,14.86,9.03
2018-01-08,AQ009,17.01,16.99,36.83,31.81
2018-01-08,AQ010,25.92,11.44,17.09,13.55
2018-01-08,AQ011,16.20,18.85,39.04,31.63
2018-01-08,AQ012,21.16,9.01,26.05,22.49
2018-01-08,AQ013,16.71,21.09,13.66,11.32
2018-01-08,AQ014,22.62,31.72,18.47,15.09
2018-01-08,AQ015,15.63,52.54,10.11,6.27
2018-01-08,AQ016,20.76,42.19,6.36,5.14
2018-01-08,AQ017,9.15,61.42,11.18,5.62
2018-01-08,AQ018,19.84,37.75,13.70,9.09
2018-01-08,AQ019,32.78,26.72,51.43,44.58
2018-01-08,AQ020,24.40,22.32,19.96,14.19
2018-01-08,AQ021,16.95,19.74,12.78,9.98
2018-01-08,AQ022,19.75,9.27,16.97,13.25
2018-01-08,AQ023,47.24,20.61,12.51,9.62
2018-01-08,AQ024,9.20,65.28,26.70,14.48
2018-01-08,AQ025,18.64,32.33,16.10,12.87
2018-01-08,AQ026,5.30,64.70,29.28,15.93
2018-01-08,AQ027,17.09,21.41,17.76,15.75
2018-01-08,AQ028,14.84,43.23,36.95,20.42
2018-01-08,AQ029,3.93,46.06,11.20,9.70
2018-01-08,AQ030,50.30,18.43,21.91,18.20
2018-01-08,AQ031,26.51,11.22,20.50,15.23
2018-01-08,AQ032,4.32,51.04,17.59,12.73
2018-01-08,AQ033,14.30,23.03,15.83,12.38
2018-01-08,AQ034,7.69,48.17,42.68,32.99
2018-01-08,AQ035,3.27,64.55,7.14,3.30
2018-01-08,AQ036,8.06,58.62,8.25,5.94
2018-01-08,AQ037,12.69,50.34,39.86,17.95
2018-01-08,AQ038,3.18,57.13,21.37,15.26
2018-01-08,AQ039,22.99,51.70,56.95,44.18
2018-01-08,AQ040,33.10,32.65,35.30,28.80
2018-01-08,AQ041,10.16,48.33,10.05,6.81
2018-01-08,AQ042,3.86,69.62,6.78,3.94
2018-01-08,AQ043,7.52,51.24,15.00,11.77
2018-01-08,AQ044,17.14,37.61,14.16,11.71
2018-01-08,AQ045,29.42,23.31,13.56,10.19
2018-01-08,AQ046,2.71,60.09,146.62,70.93
2018-01-08,AQ047,23.05,8.92,27.60,23.98
2018-01-08,AQ048,11.25,42.47,13.80,9.91
2018-01-08,AQ049,60.45,7.68,63.05,47.08
2018-01-08,AQ050,32.92,18.31,43.69,35.06
2018-01-09,AQ001,25.17,10.81,17.77,14.85
2018-01-09,AQ002,38.88,21.31,41.50,35.82
2018-01-09,AQ003,48.62,17.12,35.42,26.13
2018-01-09,AQ004,29.65,32.71,13.23,10.38
2018-01-09,AQ005,10.67,33.57,26.68,21.85
2018-01-09,AQ006,18.58,38.82,24.36,19.34
2018-01-09,AQ007,20.74,14.15,11.87,8.52
2018-01-09,AQ008,22.70,14.47,22.49,18.22
2018-01-09,AQ009,13.30,24.00,23.72,20.05
2018-01-09,AQ010,30.95,6.33,27.03,21.13
2018-01-09,AQ011,6.40,34.75,15.45,13.96
2018-01-09,AQ012,17.14,13.66,17.56,14.71
2018-01-09,AQ013,20.09,11.83,17.43,13.86
2018-01-09,AQ014,10.49,57.84,12.11,8.98
2018-01-09,AQ015,16.01,29.08,15.46,9.61
2018-01-09,AQ016,18.82,41.43,16.14,13.21
2018-01-09,AQ017,14.85,39.06,7.77,5.45
2018-01-09,AQ018,17.63,43.60,16.58,10.06
2018-01-09,AQ019,19.03,29.38,28.63,23.45
2018-01-09,AQ020,34.04,3.65,30.43,25.37
2018-01-09,AQ021,25.42,13.81,17.18,13.32
2018-01-09,AQ022,25.36,22.24,12.73,9.63
2018-01-09,AQ023,48.16,7.11,18.80,14.94
2018-01-09,AQ024,15.05,57.62,15.54,8.71
2018-01-09,AQ025,26.77,27.20,18.92,13.30
2018-01-09,AQ026,12.26,57.89,13.98,9.34
2018-01-09,AQ027,24.58,21.16,12.93,10.70
2018-01-09,AQ028,18.09,38.62,54.60,26.15
2018-01-09,AQ029,4.39,44.41,13.84,10.71
2018-01-09,AQ030,35.63,19.43,21.00,16.70
2018-01-09,AQ031,31.18,5.25,26.83,20.71
2018-01-09,AQ032,3.72,50.41,26.74,14.54
2018-01-09,AQ033,15.29,27.21,22.17,16.20
2018-01-09,AQ034,7.32,54.79,43.38,33.23
2018-01-09,AQ035,2.00,57.24,5.81,2.81
2018-01-09,AQ036,11.03,42.44,11.89,9.48
2018-01-09,AQ037,19.69,38.72,53.27,30.88
2018-01-09,AQ038,2.01,56.72,29.01,18.69
2018-01-09,AQ039,17.54,51.67,58.89,43.49
2018-01-09,AQ040,24.07,29.78,36.62,28.32
2018-01-09,AQ041,12.80,45.52,7.10,5.42
2018-01-09,AQ042,10.76,48.73,7.15,5.31
2018-01-09,AQ043,7.46,52.07,18.42,14.69
2018-01-09,AQ044,22.86,30.97,12.73,10.84
2018-01-09,AQ045,17.35,37.75,10.49,8.45
2018-01-09,AQ046,2.57,61.96,117.56,57.47
2018-01-09,AQ047,16.20,23.14,26.63,21.77
2018-01-09,AQ048,12.25,38.25,17.55,12.59
2018-01-09,AQ049,31.45,23.61,45.52,35.97
2018-01-09,AQ050,19.92,14.15,30.98,25.44
2018-01-10,AQ001,34.62,4.29,21.70,16.29
2018-01-10,AQ002,25.73,33.98,26.89,22.13
2018-01-10,AQ003,33.59,29.14,29.18,23.12
2018-01-10,AQ004,27.90,40.38,12.00,8.33
2018-01-10,AQ005,9.80,32.40,20.45,14.54
2018-01-10,AQ006,29.62,5.08,43.67,31.45
2018-01-10,AQ007,24.52,13.82,16.03,12.80
2018-01-10,AQ008,18.68,21.04,14.43,11.24
2018-01-10,AQ009,14.49,16.55,18.84,15.61
2018-01-10,AQ010,24.09,24.52,12.07,9.75
2018-01-10,AQ011,9.46,34.45,14.49,10.79
2018-01-10,AQ012,18.66,13.54,19.78,15.57
2018-01-10,AQ013,26.76,17.02,12.79,10.66
2018-01-10,AQ014,13.27,29.90,23.43,18.76
2018-01-10,AQ015,23.76,33.22,7.89,4.25
2018-01-10,AQ016,32.30,4.13,28.39,22.95
2018-01-10,AQ017,21.01,24.32,12.66,9.00
2018-01-10,AQ018,11.89,47.70,20.15,7.54
2018-01-10,AQ019,24.91,37.14,23.75,20.24
2018-01-10,AQ020,41.51,18.36,19.58,14.02
2018-01-10,AQ021,29.09,25.83,10.69,9.00
2018-01-10,AQ022,23.09,37.23,11.21,7.68
2018-01-10,AQ023,38.79,21.00,12.58,9.11
2018-01-10,AQ024,24.96,47.50,21.78,12.23
2018-01-10,AQ025,50.41,6.89,29.26,23.78
2018-01-10,AQ026,21.41,43.77,16.64,10.96
2018-01-10,AQ027,36.78,10.39,23.04,16.07
2018-01-10,AQ028,28.41,38.47,19.24,12.82
2018-01-10,AQ029,6.02,47.72,17.37,13.48
2018-01-10,AQ030,24.82,37.24,12.20,9.57
2018-01-10,AQ031,37.85,20.75,18.48,12.19
2018-01-10,AQ032,4.76,51.30,29.12,17.50
2018-01-10,AQ033,25.76,5.49,33.82,26.43
2018-01-10,AQ034,7.36,56.49,38.13,26.61
2018-01-10,AQ035,4.04,51.61,4.81,2.20
2018-01-10,AQ036,13.18,39.92,16.53,12.76
2018-01-10,AQ037,36.42,31.54,22.24,16.11
2018-01-10,AQ038,4.05,58.39,17.06,11.71
2018-01-10,AQ039,16.26,49.16,58.37,38.76
2018-01-10,AQ040,18.60,22.96,27.70,21.40
2018-01-10,AQ041,17.29,32.26,9.15,6.18
2018-01-10,AQ042,11.12,47.54,12.21,11.06
2018-01-10,AQ043,7.07,49.11,20.04,13.14
2018-01-10,AQ044,39.02,16.37,23.20,20.42
2018-01-10,AQ045,13.09,44.90,7.48,5.27
2018-01-10,AQ046,4.44,74.61,34.09,18.24
2018-01-10,AQ047,21.67,10.98,16.89,13.56
2018-01-10,AQ048,15.97,28.14,19.04,14.90
